Project,Scenario,Dollar_year,Weather_year,Start_day,country,tz,t
Cambium_2022,MidCase,2021$,2012,Sunday,usa,ET,2030
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Time,Load,Load,Load,Load,Load,Load,Load,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2030-03-13 15:00:00,496183.6,36365.8,11219.0,6887.5,550655.8,478995.5,153657.3,0.0346,0.051,0.92,0.92,29.6,0.9,0.11,4.7,147.8,0.04,29.6,9.1,38.7,31.6,0.9,0.11,4.9,158.3,0.04,31.7,9.7,41.3,98.0,2.1,0.22,11.4,503.6,0.04,98.1,26.4,124.6,177.8,3.4,0.34,21.0,929.8,0.08,178.0,48.7,226.8,9.48,0.0,0.14,9.62,10.37,0.0,0.18,10.54,550655.8,396998.6,164.4,2829.2,0.0,9151.8,1814.2,0.0,878.4,37211.1,39789.9,0.0,0.0,3683.8,18960.2,77263.9,0.0,0.0,0.0,243152.0,102150.4,13606.7
2030-03-13 16:00:00,503747.0,25808.0,6441.7,6870.5,542867.1,486182.6,171001.6,0.0349,0.0518,0.9,0.89,38.7,1.1,0.12,5.8,195.3,0.05,38.7,11.6,50.4,42.5,1.2,0.14,6.3,214.1,0.05,42.5,12.7,55.2,103.9,2.2,0.23,12.1,535.1,0.05,104.0,28.1,132.1,227.2,4.3,0.43,26.8,1188.3,0.1,227.5,62.3,289.8,11.8,0.0,0.15,11.95,13.29,0.0,0.18,13.47,542867.1,371865.6,2436.6,3249.8,0.0,9304.2,1842.8,0.0,679.2,32878.9,52614.3,0.0,0.0,3683.8,17276.6,78266.7,0.0,2326.8,0.0,218909.6,103732.9,15665.0
2030-03-13 17:00:00,513301.6,9772.8,5687.1,7935.5,536696.8,495244.3,236935.9,0.0352,0.0527,0.84,0.83,63.0,2.0,0.24,8.3,308.8,0.06,63.2,17.5,80.7,70.7,2.2,0.27,9.3,346.6,0.07,70.9,19.7,90.6,137.2,3.2,0.36,15.7,696.3,0.06,137.4,36.5,173.9,219.9,4.1,0.41,27.3,1153.0,0.13,220.1,61.7,281.8,15.21,0.0,0.16,15.37,16.59,0.0,0.18,16.77,536696.9,299761.0,20091.4,3450.3,0.0,10091.3,4229.4,0.0,666.2,18507.4,80407.6,0.0,0.0,3683.8,24870.8,79107.8,0.0,11003.7,0.0,157792.2,105108.1,17687.0
2030-03-13 18:00:00,515976.2,0.0,5070.9,6563.8,527610.9,497780.8,308699.5,0.0353,0.053,0.8,0.79,83.5,2.5,0.31,10.9,400.5,0.08,83.6,22.9,106.5,92.9,2.9,0.36,12.1,444.0,0.09,93.0,25.3,118.4,146.6,3.2,0.34,17.0,751.0,0.07,146.8,39.4,186.2,885.1,32.7,6.29,115.1,2215.5,1.74,887.8,181.6,1069.4,46.2,0.0,0.26,46.45,49.05,0.0,0.27,49.32,527611.0,218911.4,47320.6,3822.4,0.0,10755.8,4535.4,0.0,759.7,12197.8,93209.8,0.0,4798.6,3683.8,36793.4,86353.7,2264.6,15161.5,0.0,70915.3,116702.5,18336.1
2030-03-13 19:00:00,515122.3,0.0,0.0,5172.7,520295.0,496961.9,336501.7,0.0353,0.0529,0.8,0.79,83.0,2.5,0.31,10.8,397.3,0.08,83.1,22.7,105.8,91.8,2.8,0.36,12.0,438.4,0.09,92.0,25.1,117.1,147.7,3.2,0.35,17.1,755.8,0.07,147.9,39.7,187.6,553.0,10.6,1.08,65.5,2885.1,0.25,553.6,151.5,705.1,35.45,0.0,0.16,35.61,37.44,0.0,0.18,37.61,520295.0,183793.3,55226.8,3822.4,0.0,10755.8,4535.4,0.0,275.7,3015.6,91067.2,0.0,4769.4,3683.8,55717.5,86353.7,2264.6,18305.3,0.0,17750.4,144579.1,18172.5
2030-03-13 20:00:00,506639.7,0.0,0.0,6530.9,513170.6,488895.8,333943.6,0.035,0.0522,0.82,0.81,73.5,2.2,0.26,9.7,363.2,0.07,73.7,20.6,94.3,81.6,2.5,0.3,10.8,401.1,0.08,81.8,22.8,104.6,146.7,3.3,0.36,16.9,748.2,0.07,146.9,39.2,186.1,425.8,9.9,1.1,48.6,2165.6,0.19,426.4,113.2,539.6,26.81,0.0,0.26,27.07,28.3,0.0,0.27,28.57,513170.6,179227.0,59432.1,3822.4,0.0,10755.8,4229.4,0.0,0.0,0.1,90056.1,0.0,622.7,3683.8,57032.2,86353.7,0.0,17955.6,0.0,0.2,161527.7,17699.0
2030-03-13 21:00:00,482396.6,9.3,0.0,7226.1,489632.1,465837.1,298068.8,0.0343,0.0499,0.81,0.8,75.1,2.3,0.27,10.0,370.3,0.07,75.3,21.0,96.3,81.1,2.5,0.3,10.8,398.9,0.08,81.3,22.7,103.9,158.3,4.0,0.45,17.9,795.4,0.07,158.5,41.6,200.1,377.7,8.5,0.92,43.7,1932.4,0.17,378.2,101.3,479.5,24.01,0.0,0.22,24.22,25.28,0.0,0.23,25.51,489632.0,191563.3,32237.4,3805.8,0.0,10755.8,4229.4,0.0,0.0,0.0,88485.1,0.0,0.0,3683.8,53856.0,84991.4,0.0,16024.2,0.0,0.0,172957.3,18606.0
2030-03-13 22:00:00,451324.2,1004.0,0.0,7844.6,460172.8,436197.9,264714.9,0.0335,0.047,0.8,0.8,77.4,2.3,0.28,10.3,382.5,0.07,77.5,21.8,99.3,80.3,2.4,0.29,10.7,396.1,0.08,80.4,22.5,103.0,164.7,3.9,0.43,18.8,835.3,0.07,165.0,43.8,208.7,513.0,35.7,4.99,37.5,1857.9,0.24,515.4,92.9,608.3,23.44,0.0,0.16,23.6,24.66,0.0,0.17,24.83,460172.8,195457.9,14447.8,3801.6,0.0,10755.8,3940.3,0.0,0.0,0.0,86148.2,0.0,0.0,3683.8,50721.0,84991.4,0.0,6224.9,0.0,0.0,176237.7,19220.2
2030-03-13 23:00:00,419734.7,11170.5,0.0,8486.9,439392.1,405984.2,239134.7,0.0328,0.0439,0.84,0.83,64.1,1.9,0.22,9.0,318.5,0.07,64.2,18.5,82.7,68.0,2.0,0.24,9.5,337.5,0.07,68.1,19.6,87.7,174.7,4.1,0.46,20.1,887.2,0.08,175.0,46.5,221.5,331.0,6.4,0.64,39.3,1727.1,0.15,331.4,90.8,422.2,21.91,0.0,0.15,22.06,23.32,0.0,0.16,23.48,439392.1,200257.4,10968.2,3748.7,0.0,10596.7,3016.4,0.0,0.0,0.0,68959.8,0.0,0.0,3683.8,46370.4,84991.4,0.0,6799.4,0.0,0.0,181019.1,19238.3
2030-03-14 00:00:00,393039.5,13801.5,0.0,8821.8,415662.8,380417.1,218674.4,0.0321,0.0412,0.85,0.85,56.3,1.5,0.17,8.4,285.4,0.07,56.4,16.9,73.3,59.5,1.6,0.18,8.8,301.3,0.07,59.6,17.8,77.4,182.1,4.3,0.47,20.9,924.9,0.08,182.4,48.5,230.8,289.3,5.8,0.61,35.4,1503.8,0.16,289.6,80.2,369.9,17.57,0.0,0.25,17.82,18.76,0.0,0.28,19.03,415662.8,196988.4,6715.7,3685.6,0.0,8654.6,1842.8,0.0,0.0,0.0,59420.8,0.0,0.0,3683.8,46092.4,84364.6,0.0,4214.3,0.0,0.0,177522.0,19466.4
2030-03-14 01:00:00,374977.8,18304.3,28.9,8895.9,402206.9,363120.9,208735.3,0.0316,0.0391,0.85,0.85,57.5,1.5,0.18,8.6,291.7,0.07,57.6,17.3,74.9,60.2,1.6,0.19,9.0,304.9,0.07,60.3,18.1,78.4,187.2,4.3,0.47,21.6,954.1,0.08,187.4,50.0,237.4,277.3,5.9,0.63,33.6,1430.5,0.15,277.7,76.3,353.9,17.22,0.0,0.19,17.41,18.39,0.0,0.21,18.6,402206.9,193471.6,3284.3,3666.1,0.0,7301.6,1842.8,0.0,0.0,0.0,58723.6,0.0,0.0,3683.8,42957.7,83992.5,0.0,3282.9,0.0,0.0,173890.3,19581.3
2030-03-14 02:00:00,362378.3,18281.3,0.0,8828.2,389487.8,351034.1,204268.2,0.0313,0.0376,0.84,0.84,59.6,1.6,0.18,8.9,302.5,0.07,59.7,18.0,77.7,61.4,1.6,0.19,9.1,310.7,0.07,61.5,18.4,79.9,198.6,4.5,0.49,22.9,1014.5,0.09,198.9,53.2,252.1,304.9,7.0,0.76,35.3,1555.4,0.14,305.3,81.7,387.1,18.32,0.0,0.25,18.58,19.35,0.0,0.27,19.62,389487.8,185219.6,3056.7,3664.1,0.0,6919.2,1842.8,0.0,0.0,0.0,58986.1,0.0,0.0,3683.8,38699.3,84656.4,0.0,2759.7,0.0,0.0,165951.0,19268.6
2030-03-14 03:00:00,358684.2,9538.8,1423.2,8280.8,377927.0,347496.7,202218.9,0.0312,0.0371,0.84,0.84,61.7,1.6,0.19,9.2,312.8,0.07,61.8,18.6,80.3,64.6,1.7,0.2,9.6,327.6,0.08,64.7,19.4,84.1,199.7,4.5,0.5,23.0,1019.2,0.09,200.0,53.4,253.4,343.7,7.7,0.84,39.9,1758.2,0.16,344.2,92.4,436.5,18.63,0.0,0.25,18.88,19.68,0.0,0.26,19.94,377927.0,175708.0,4035.7,3664.1,0.0,7583.6,1842.8,0.0,0.0,0.0,59192.0,0.0,0.0,3683.8,36412.3,84656.4,0.0,1148.3,0.0,0.0,156573.4,19134.6
2030-03-14 04:00:00,367384.3,2396.0,1459.7,8125.1,379365.1,355880.1,215725.9,0.0313,0.038,0.83,0.83,65.4,1.7,0.2,9.7,332.3,0.08,65.5,19.6,85.1,68.7,1.8,0.21,10.1,348.2,0.08,68.9,20.5,89.4,190.0,4.5,0.51,21.7,962.3,0.09,190.3,50.4,240.7,315.6,6.5,0.68,37.2,1632.2,0.15,316.0,85.8,401.8,19.21,0.0,0.25,19.46,20.12,0.0,0.26,20.38,379365.1,163639.2,11967.3,3664.1,0.0,7583.6,1842.8,0.0,0.0,0.0,63206.4,0.0,0.0,3683.8,36686.6,84656.4,0.0,2434.9,0.0,0.0,144688.2,18951.0
2030-03-14 05:00:00,390063.2,55.5,1391.7,7621.5,399131.9,377678.6,239619.8,0.0317,0.0403,0.81,0.81,76.3,2.5,0.31,10.3,369.3,0.08,76.5,21.3,97.8,80.8,2.7,0.34,10.9,390.0,0.08,81.0,22.5,103.5,188.5,4.8,0.54,21.3,946.2,0.08,188.8,49.5,238.3,654.8,63.4,9.12,31.5,1804.8,0.33,659.1,85.3,744.5,20.66,0.0,0.24,20.89,21.59,0.0,0.25,21.84,399131.9,159512.1,21057.6,3664.1,0.0,7583.6,4494.1,0.0,0.0,2.2,71338.3,0.0,0.0,3683.8,36454.2,84761.9,0.0,6582.2,0.0,2.4,140618.2,18889.3
2030-03-14 06:00:00,424118.6,285.7,0.0,7186.5,431590.8,410308.6,263254.5,0.0326,0.0438,0.83,0.82,68.6,2.2,0.28,9.3,333.5,0.07,68.8,19.3,88.0,76.4,2.6,0.32,10.3,368.9,0.08,76.6,21.3,97.9,183.2,4.7,0.55,20.6,915.7,0.08,183.5,47.9,231.4,594.9,50.0,7.11,35.2,1881.3,0.29,598.3,91.4,689.7,22.69,0.0,0.24,22.93,23.79,0.0,0.25,24.04,431590.8,168336.3,41903.9,3664.1,0.0,7583.6,4188.1,0.0,0.0,2634.2,69717.4,0.0,0.0,3683.8,38540.6,84991.4,0.0,8981.7,0.0,6098.4,140632.4,18971.3
2030-03-14 07:00:00,450360.6,159.6,0.0,6945.7,457465.9,435376.7,219896.7,0.0333,0.0464,0.88,0.88,47.2,1.3,0.15,7.2,239.1,0.06,47.3,14.3,61.6,49.7,1.4,0.16,7.5,250.7,0.06,49.8,15.0,64.8,132.9,3.1,0.34,15.3,674.7,0.06,133.1,35.4,168.6,368.5,8.3,0.91,42.3,1880.9,0.16,369.0,98.4,467.4,18.86,0.0,0.25,19.11,19.8,0.0,0.26,20.06,457466.0,237569.2,23950.6,3662.2,0.0,7598.4,1814.2,0.0,0.0,11834.1,54388.2,0.0,0.0,3683.8,37916.0,84991.4,0.0,1891.8,0.0,65911.0,140902.8,18921.3
2030-03-14 08:00:00,464344.9,11254.7,14108.5,6935.7,496643.9,448704.2,180066.8,0.0337,0.0479,0.92,0.92,30.9,0.9,0.11,4.9,154.2,0.05,31.0,9.6,40.6,31.5,1.0,0.12,5.0,156.3,0.05,31.5,9.7,41.2,86.4,2.1,0.24,9.9,435.6,0.04,86.5,22.9,109.5,64.0,1.3,0.13,13.1,346.3,0.16,64.1,23.5,87.6,8.79,0.0,0.07,8.86,9.4,0.0,0.08,9.49,496643.9,316577.0,11923.2,3159.1,0.0,6714.2,1814.2,0.0,0.0,19711.3,37115.1,0.0,0.0,3683.8,38213.4,76292.6,0.0,1151.4,0.0,152594.2,125470.3,18801.3
2030-03-14 09:00:00,476022.9,33722.6,19925.2,7899.9,537570.6,459810.2,152296.1,0.0341,0.0491,0.93,0.93,26.8,0.8,0.1,4.3,133.0,0.04,26.9,8.3,35.1,27.3,0.9,0.11,4.3,134.8,0.04,27.3,8.3,35.7,81.2,1.9,0.21,9.3,410.8,0.04,81.3,21.6,102.9,8.1,0.2,0.02,7.7,59.1,0.16,8.1,9.5,17.6,6.36,0.0,0.11,6.46,6.67,0.0,0.11,6.79,537570.6,385274.5,6245.4,3066.9,0.0,6046.9,1814.2,0.0,469.1,32406.6,34438.6,0.0,0.0,3683.8,25002.2,71998.2,0.0,0.0,0.0,233645.2,100069.6,18683.9
2030-03-14 10:00:00,484962.9,45117.2,20636.8,7406.5,558123.4,468306.1,149016.9,0.0343,0.05,0.94,0.94,25.8,0.8,0.1,4.1,128.0,0.04,25.9,7.9,33.8,26.8,0.8,0.1,4.2,132.4,0.04,26.8,8.2,35.0,80.5,1.9,0.22,9.2,406.2,0.04,80.6,21.4,102.0,0.0,0.0,0.0,5.3,13.1,0.12,0.0,5.7,5.7,4.89,0.0,-0.01,4.88,5.1,0.0,-0.0,5.1,558123.4,409106.5,8331.5,2782.3,0.0,6042.3,1814.2,0.0,671.3,36959.6,34438.6,0.0,0.0,3680.1,20904.9,70869.4,0.0,153.6,0.0,273635.4,79447.3,18393.0
2030-03-14 11:00:00,489873.0,52104.3,20658.5,7460.7,570096.4,472981.5,146003.3,0.0345,0.0505,0.94,0.94,25.3,0.8,0.1,4.0,125.3,0.04,25.3,7.8,33.1,26.2,0.8,0.1,4.1,129.5,0.04,26.2,8.0,34.2,78.0,1.9,0.21,8.9,393.3,0.04,78.1,20.7,98.8,9.0,0.2,0.02,6.1,59.7,0.12,9.0,7.9,16.9,4.85,0.0,-0.01,4.84,5.08,0.0,-0.0,5.08,570096.4,424093.1,7093.8,2782.3,0.0,6042.3,1814.2,0.0,725.8,41082.2,34438.6,0.0,0.0,3680.1,18813.1,71289.7,0.0,49.2,0.0,284641.4,79589.6,18054.1
2030-03-14 12:00:00,494521.1,47860.5,20343.0,7301.7,570026.2,477405.6,139537.7,0.0346,0.0509,0.94,0.94,25.3,0.8,0.1,4.0,125.3,0.04,25.3,7.8,33.1,26.2,0.8,0.1,4.1,129.8,0.04,26.3,8.0,34.3,75.6,1.8,0.2,8.7,381.5,0.04,75.7,20.1,95.8,0.0,0.0,0.0,5.1,12.8,0.12,0.0,5.5,5.5,4.76,0.0,0.14,4.91,5.0,0.0,0.15,5.15,570026.2,430488.6,1190.0,2778.6,0.0,6042.3,1814.2,0.0,710.2,41058.5,34438.6,0.0,0.0,3680.1,18486.6,71107.3,0.0,0.0,0.0,282958.7,87965.2,17795.9
2030-03-14 13:00:00,498367.0,42958.3,20638.4,6904.5,568868.2,481065.4,137766.1,0.0347,0.0513,0.94,0.94,25.3,0.8,0.1,4.0,125.6,0.04,25.4,7.8,33.1,26.0,0.8,0.1,4.1,128.4,0.04,26.0,7.9,34.0,73.9,1.8,0.2,8.5,373.0,0.03,74.1,19.6,93.7,0.0,0.0,0.0,5.1,12.7,0.12,0.0,5.5,5.5,4.8,0.0,0.14,4.94,4.99,0.0,0.15,5.14,568868.2,431102.1,0.0,2778.6,0.0,5995.6,1814.2,0.0,690.5,42543.9,34438.6,0.0,0.0,3680.1,17913.9,71145.2,0.0,0.0,0.0,270463.6,99734.9,17669.0
2030-03-14 14:00:00,500383.8,41046.1,20664.0,6629.6,568723.4,482988.0,137779.4,0.0348,0.0514,0.94,0.94,25.3,0.8,0.1,4.0,125.6,0.04,25.4,7.8,33.2,26.0,0.8,0.1,4.1,128.4,0.04,26.1,7.9,34.0,70.2,1.7,0.2,8.0,352.5,0.03,70.3,18.5,88.8,3.4,0.1,0.01,6.0,31.8,0.13,3.4,7.0,10.4,5.27,0.0,0.14,5.41,5.52,0.0,0.15,5.67,568723.4,430944.0,516.0,2778.6,0.0,5377.9,1814.2,0.0,683.7,41971.0,34438.6,0.0,0.0,3680.1,18066.7,71107.3,0.0,0.0,0.0,260728.8,109476.7,18083.8
2030-03-14 15:00:00,505276.4,36575.1,20701.1,6621.8,569174.4,487635.5,137396.7,0.0349,0.0519,0.94,0.94,25.3,0.8,0.1,4.0,125.6,0.04,25.4,7.8,33.2,26.4,0.8,0.1,4.2,130.6,0.04,26.5,8.1,34.5,72.6,1.8,0.2,8.3,365.4,0.04,72.7,19.2,91.9,0.0,0.0,0.0,5.7,14.3,0.13,0.0,6.2,6.2,5.18,0.0,0.14,5.31,5.55,0.0,0.15,5.7,569174.4,431777.7,154.5,3168.1,0.0,5377.9,1814.2,0.0,692.1,40473.8,34438.6,0.0,0.0,3680.1,17614.5,71148.8,0.0,0.0,0.0,257607.8,114556.9,18447.1
2030-03-14 16:00:00,511943.1,21907.8,13776.5,6872.4,554499.8,493968.9,153868.7,0.0351,0.0525,0.93,0.93,27.6,0.8,0.1,4.5,137.6,0.04,27.6,8.6,36.3,29.7,0.9,0.11,4.8,147.7,0.04,29.7,9.2,38.9,74.1,1.8,0.2,9.0,375.4,0.05,74.2,20.2,94.4,201.4,3.8,0.38,24.7,1055.3,0.11,201.6,56.1,257.8,10.54,0.0,0.15,10.69,11.65,0.0,0.18,11.83,554499.8,400631.0,583.4,3304.9,0.0,8755.1,1814.2,0.0,704.3,33530.1,36923.1,0.0,0.0,3680.1,18124.9,80683.1,0.0,0.0,0.0,223277.6,124215.8,18903.2
2030-03-14 17:00:00,519006.6,15015.8,6166.6,7222.8,547411.9,500666.2,243780.1,0.0353,0.0532,0.85,0.84,59.1,1.9,0.23,7.9,288.6,0.06,59.2,16.5,75.7,68.5,2.2,0.27,9.1,333.3,0.07,68.7,19.0,87.7,151.5,4.0,0.46,16.9,754.9,0.07,151.8,39.4,191.2,223.8,4.2,0.42,27.2,1172.5,0.12,224.1,62.2,286.3,15.2,0.0,0.15,15.36,16.73,0.0,0.18,16.91,547411.9,303631.7,29328.8,3379.2,0.0,9194.9,4229.4,0.0,694.3,18588.8,76759.8,0.0,0.0,3680.1,21976.0,82600.7,0.0,12631.2,0.0,131573.5,133643.8,19131.3
2030-03-14 18:00:00,518246.8,4879.6,6166.6,7303.0,536596.0,499945.9,282949.0,0.0353,0.0532,0.82,0.81,72.5,2.3,0.28,9.3,352.9,0.06,72.7,19.9,92.6,83.0,2.7,0.33,10.7,402.3,0.08,83.2,22.7,105.9,175.3,4.0,0.44,20.1,891.9,0.08,175.5,46.7,222.2,373.8,7.0,0.71,44.1,1954.2,0.16,374.2,102.4,476.6,21.11,0.0,0.15,21.26,22.81,0.0,0.17,22.98,536596.0,253646.9,46533.0,3375.9,0.0,9419.5,5079.4,0.0,592.5,10202.9,85989.4,0.0,3324.1,3683.8,29795.5,82600.7,126.6,13021.2,0.0,61611.8,161417.0,19822.6
2030-03-14 19:00:00,518254.0,1435.8,153.6,7711.4,527554.7,499946.3,301210.4,0.0353,0.0532,0.83,0.82,69.2,2.2,0.27,9.0,336.4,0.06,69.3,19.1,88.4,78.3,2.6,0.32,10.2,378.8,0.07,78.4,21.5,99.9,170.5,4.0,0.45,19.5,862.7,0.08,170.7,45.3,216.0,741.2,75.8,10.93,31.5,1919.8,0.36,746.5,88.8,835.3,20.45,0.0,0.25,20.7,21.69,0.0,0.27,21.96,527554.7,226344.4,46308.1,3673.2,0.0,10091.3,4982.5,0.0,280.0,3214.0,84286.9,0.0,912.0,3683.8,48307.3,83992.5,0.0,14972.8,0.0,19251.6,183864.4,19734.4
2030-03-14 20:00:00,511968.5,896.9,0.0,7602.8,520468.2,493972.2,316793.7,0.0351,0.0526,0.83,0.82,66.8,2.1,0.26,8.8,325.5,0.06,66.9,18.5,85.4,75.2,2.5,0.3,9.9,364.8,0.07,75.3,20.8,96.1,170.8,4.2,0.47,19.4,861.2,0.08,171.0,45.1,216.1,307.8,5.8,0.58,36.4,1609.7,0.13,308.2,84.4,392.6,19.56,0.0,0.16,19.72,20.69,0.0,0.17,20.86,520468.2,203674.5,56489.8,3673.2,0.0,10060.7,4624.3,0.0,0.0,0.2,82021.0,0.0,0.0,3683.8,53774.7,83992.5,0.0,18473.7,0.0,0.4,184697.8,18976.1
2030-03-14 21:00:00,487709.0,1769.1,4.1,7429.1,496911.3,470897.7,290061.8,0.0345,0.0504,0.83,0.82,68.6,2.2,0.27,9.1,333.7,0.07,68.7,19.0,87.7,74.0,2.4,0.3,9.8,359.2,0.07,74.1,20.5,94.6,168.7,4.4,0.51,18.9,841.9,0.08,168.9,44.0,213.0,318.4,6.1,0.61,37.6,1662.3,0.14,318.7,87.2,405.9,19.32,0.0,0.16,19.48,20.43,0.0,0.17,20.6,496911.3,206849.5,36780.3,3673.2,0.0,9860.3,4624.3,0.0,0.0,0.0,80101.9,0.0,0.0,3683.8,53179.8,83992.5,0.0,14165.9,0.0,0.0,188268.4,18581.1
2030-03-14 22:00:00,456197.3,4059.7,270.8,7437.4,467965.3,440833.8,259935.3,0.0337,0.0475,0.83,0.83,67.2,2.1,0.25,9.0,330.0,0.07,67.4,18.9,86.2,71.0,2.2,0.27,9.5,347.7,0.07,71.2,19.9,91.1,160.0,4.1,0.47,18.2,802.3,0.07,160.2,42.1,202.3,257.3,4.9,0.5,30.3,1342.6,0.11,257.5,70.4,327.9,17.37,0.0,0.2,17.57,18.43,0.0,0.21,18.65,467965.4,208030.0,22236.9,3537.3,0.0,9983.8,3869.7,0.0,0.0,0.0,75115.3,0.0,0.0,3683.8,50290.0,80155.7,0.0,11062.8,0.0,0.0,189814.5,18215.5
2030-03-14 23:00:00,423268.2,7825.0,662.8,7377.2,439133.2,409346.1,237116.9,0.0329,0.0444,0.85,0.84,60.5,1.8,0.22,8.5,299.7,0.07,60.6,17.4,78.1,63.7,1.9,0.23,8.9,315.0,0.07,63.8,18.3,82.1,164.4,4.0,0.46,18.7,828.7,0.08,164.6,43.5,208.1,271.4,5.2,0.52,32.0,1416.7,0.12,271.7,74.2,346.0,16.83,0.0,0.21,17.04,17.98,0.0,0.23,18.2,439133.2,202016.3,14956.1,3537.3,0.0,9426.9,2972.8,0.0,0.0,0.0,64499.6,0.0,0.0,3683.8,50299.1,80155.7,0.0,7585.7,0.0,0.0,184105.3,17911.0
2030-03-15 00:00:00,395617.9,10704.2,868.4,7285.7,414476.1,382872.5,220378.2,0.0322,0.0415,0.86,0.85,56.4,1.6,0.2,8.2,281.2,0.07,56.5,16.6,73.1,59.5,1.7,0.21,8.6,296.6,0.07,59.7,17.5,77.1,181.5,4.3,0.47,20.8,922.0,0.08,181.8,48.3,230.1,237.7,4.5,0.45,32.8,1248.8,0.13,238.0,70.1,308.0,13.73,0.0,0.19,13.92,14.74,0.0,0.21,14.95,414476.1,194097.9,9430.4,3473.8,0.0,8882.4,2435.6,0.0,0.0,0.0,57286.8,0.0,0.0,3683.8,49714.9,79891.0,0.0,5579.5,0.0,0.0,178023.3,16074.6
2030-03-15 01:00:00,375147.7,11533.3,910.0,7119.6,394710.7,363263.3,207922.0,0.0317,0.0392,0.86,0.86,55.5,1.7,0.2,8.1,275.8,0.07,55.6,16.4,72.0,58.8,1.8,0.21,8.6,291.8,0.07,58.9,17.3,76.2,180.9,4.3,0.49,20.7,915.7,0.08,181.1,48.0,229.1,266.8,5.0,0.5,32.2,1395.8,0.12,267.0,73.8,340.8,13.6,0.0,0.25,13.85,14.61,0.0,0.28,14.88,394710.6,186788.7,3945.7,3473.8,0.0,7680.5,2435.6,0.0,0.0,0.0,53198.1,0.0,0.0,3683.8,47669.0,79684.1,0.0,6151.5,0.0,0.0,173357.3,13431.4
2030-03-15 02:00:00,362558.5,14088.1,1137.4,7121.6,384905.6,351191.0,201653.5,0.0314,0.0377,0.86,0.85,56.6,1.7,0.2,8.3,281.2,0.07,56.7,16.7,73.4,60.0,1.8,0.22,8.8,297.6,0.07,60.1,17.7,77.7,184.2,4.4,0.49,21.0,932.9,0.08,184.4,48.9,233.3,236.9,4.6,0.46,31.0,1239.9,0.12,237.2,67.9,305.1,13.41,0.0,0.19,13.6,14.48,0.0,0.21,14.69,384905.6,183252.1,2749.6,3461.2,0.0,8477.4,2435.6,0.0,0.0,0.0,52852.9,0.0,0.0,3683.8,46189.0,79658.4,0.0,2145.6,0.0,0.0,172688.4,10563.6
2030-03-15 03:00:00,358982.3,14019.4,1230.6,7302.0,381534.3,347776.3,200850.9,0.0312,0.0372,0.85,0.85,57.4,1.7,0.21,8.4,285.4,0.07,57.5,17.0,74.5,61.4,1.8,0.22,9.0,304.8,0.07,61.5,18.1,79.6,186.9,4.5,0.5,21.3,945.8,0.08,187.2,49.5,236.7,239.5,4.6,0.47,31.9,1254.2,0.12,239.8,69.3,309.1,13.54,0.0,0.19,13.73,14.65,0.0,0.21,14.86,381534.4,180683.5,2478.7,3461.2,0.0,9426.9,2435.6,0.0,0.0,0.0,53217.7,0.0,0.0,3683.8,42461.6,79658.4,0.0,4027.1,0.0,0.0,171551.0,9132.5
2030-03-15 04:00:00,367000.8,13885.5,1111.6,7520.5,389518.4,355508.9,209277.6,0.0313,0.038,0.83,0.83,64.5,1.8,0.22,9.2,322.8,0.07,64.6,18.9,83.5,69.1,2.0,0.23,9.8,345.2,0.08,69.2,20.1,89.3,180.0,4.9,0.57,20.0,892.3,0.08,180.3,46.6,226.9,285.7,5.5,0.55,33.8,1491.5,0.13,286.1,78.3,364.3,14.17,0.0,0.19,14.36,15.35,0.0,0.2,15.55,389518.4,180240.7,4279.1,3461.2,0.0,9426.9,2435.6,0.0,0.0,0.0,62126.8,0.0,0.0,3683.8,42342.0,79658.4,0.0,1863.9,0.0,0.0,172070.2,8170.5
2030-03-15 05:00:00,389606.3,5439.3,877.6,7540.8,403464.0,377239.8,229034.0,0.0317,0.0402,0.81,0.81,75.5,2.5,0.31,10.0,365.9,0.08,75.6,21.0,96.6,79.7,2.6,0.32,10.6,386.0,0.08,79.8,22.1,102.0,165.2,3.6,0.39,19.2,847.7,0.08,165.4,44.5,210.0,341.1,17.7,2.39,30.4,1425.6,0.16,342.3,72.9,415.2,15.55,0.0,0.19,15.74,16.51,0.0,0.2,16.71,403464.0,174430.0,8603.0,3461.2,0.0,9333.2,4334.5,0.0,0.0,78.7,71255.1,0.0,0.0,3683.8,42794.0,79658.4,0.0,5910.8,0.0,103.2,166663.1,7585.1
