Project,Scenario,Dollar_year,Weather_year,Start_day,country,tz,t
Cambium_2022,MidCase,2021$,2012,Sunday,usa,ET,2050
Metric definitions and scenario descriptions: 2022 Cambium Documentation (https://www.nrel.gov/docs/fy23osti/84916.pdf)
Time,Load,Load,Load,Load,Load,Load,Load,Operational,Operational,Clean Energy Fraction,Clean Energy Fraction,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2050-01-08 01:00:00,518691.0,4628.5,0.0,7048.5,530368.0,502143.9,335162.7,0.0319,0.0409,0.66,0.7,165.9,8.7,1.17,15.8,694.2,0.1,166.4,36.6,203.0,154.4,8.5,1.16,14.0,631.3,0.09,155.0,32.9,187.9,245.9,14.8,2.03,20.8,966.6,0.13,246.9,49.6,296.5,561.7,20.2,2.54,57.7,2632.8,0.25,563.0,136.2,699.2,29.55,0.0,0.16,29.71,30.88,0.0,0.16,31.04,530368.0,195205.3,26051.4,2748.9,0.0,9880.3,30195.4,0.0,0.0,0.0,147075.2,0.0,3192.6,2502.1,43751.6,65782.3,0.0,3983.0,0.0,0.0,161439.1,33766.1
2050-01-08 02:00:00,494882.1,4566.3,0.0,7081.6,506530.0,479340.2,318257.6,0.0314,0.0389,0.65,0.69,171.8,9.0,1.22,16.4,718.4,0.11,172.4,37.8,210.3,157.7,8.7,1.18,14.4,645.8,0.09,158.3,33.7,192.0,252.9,15.9,2.19,20.8,973.1,0.14,254.0,49.8,303.8,550.0,10.5,1.05,65.2,2872.9,0.24,550.6,150.9,701.4,29.19,0.0,0.16,29.36,30.44,0.0,0.17,30.6,506530.0,188272.4,17441.6,2748.9,0.0,8857.4,30046.2,0.0,0.0,0.0,145212.8,0.0,3162.2,2502.1,39343.9,65782.3,0.0,3160.1,0.0,0.0,157300.2,30972.2
2050-01-08 03:00:00,482566.8,2756.1,0.0,7040.6,492363.5,467533.4,309942.3,0.0312,0.0377,0.64,0.69,176.7,9.3,1.25,16.9,738.7,0.11,177.3,38.9,216.2,161.3,8.9,1.2,14.8,661.6,0.09,161.9,34.5,196.4,255.9,16.0,2.21,21.1,986.6,0.14,256.9,50.5,307.5,422.8,8.5,0.89,49.8,2192.8,0.19,423.3,115.1,538.5,29.16,0.0,0.16,29.32,30.36,0.0,0.17,30.53,492363.4,182421.2,13774.2,2748.9,0.0,8682.1,30046.2,0.0,0.0,0.0,145088.1,0.0,3218.5,2502.1,36316.5,65782.3,0.0,1783.3,0.0,0.0,153285.8,29135.3
2050-01-08 04:00:00,477583.9,2048.6,0.0,7066.5,486699.0,462744.6,306750.5,0.0311,0.0373,0.63,0.68,179.0,9.4,1.27,17.1,748.5,0.11,179.6,39.4,219.0,163.4,8.9,1.21,15.0,671.6,0.09,163.9,35.0,199.0,262.9,16.5,2.28,21.6,1010.2,0.14,264.0,51.7,315.7,416.4,8.5,0.88,48.7,2157.5,0.18,416.9,113.0,529.9,29.33,0.0,0.16,29.49,30.52,0.0,0.17,30.69,486699.0,179948.5,13783.4,2748.9,0.0,8562.8,30046.2,0.0,0.0,0.0,145318.8,0.0,3248.6,2502.1,34227.4,65782.3,0.0,530.1,0.0,0.0,152499.9,27448.6
2050-01-08 05:00:00,484086.0,1621.7,0.0,7026.2,492733.9,469006.1,312950.1,0.0312,0.0378,0.64,0.68,177.1,9.3,1.25,16.9,740.9,0.11,177.7,39.0,216.8,162.5,8.8,1.19,15.0,670.5,0.09,163.1,35.0,198.1,264.2,16.4,2.26,21.8,1022.4,0.14,265.3,52.3,317.6,463.4,9.3,0.97,54.2,2403.4,0.2,463.9,125.9,589.8,29.25,0.0,0.16,29.41,30.44,0.0,0.17,30.61,492734.0,179783.8,21635.7,2748.9,0.0,8379.5,30046.2,0.0,0.0,0.0,145433.9,0.0,3431.3,2502.1,32901.1,65782.3,0.0,89.0,0.0,0.0,154648.2,25135.6
2050-01-08 06:00:00,500451.2,514.3,0.0,6627.1,507592.5,484745.1,328879.9,0.0314,0.0391,0.65,0.69,172.8,9.0,1.22,16.5,724.0,0.11,173.4,38.1,211.6,160.3,8.6,1.16,14.9,664.2,0.09,160.9,34.7,195.5,261.1,16.4,2.26,21.5,1004.8,0.14,262.3,51.4,313.7,518.0,10.6,1.1,60.5,2681.8,0.23,518.6,140.5,659.1,29.52,0.0,0.16,29.69,30.75,0.0,0.17,30.92,507592.6,178712.6,32449.0,2748.9,0.0,8627.9,30046.2,0.0,0.0,387.8,145577.6,0.0,4111.5,2502.1,36538.3,65782.3,0.0,496.0,0.0,2.7,155550.8,22771.3
2050-01-08 07:00:00,523883.8,8538.8,0.0,6200.4,538623.0,507241.4,315387.0,0.0318,0.0409,0.67,0.7,163.1,8.5,1.15,15.6,683.3,0.1,163.6,36.0,199.6,152.2,8.2,1.11,14.0,628.0,0.09,152.7,32.7,185.5,243.1,15.0,2.07,20.2,942.2,0.13,244.1,48.3,292.5,549.7,11.1,1.15,64.3,2851.2,0.24,550.4,149.4,699.7,29.35,0.0,0.16,29.51,30.64,0.0,0.17,30.82,538623.0,223236.0,19524.5,2748.9,0.0,8932.9,30046.2,0.0,0.0,9119.5,145577.6,0.0,4296.5,2502.1,35496.5,65782.3,0.0,479.5,0.0,35685.5,157625.7,20805.3
2050-01-08 08:00:00,547928.8,90870.0,0.0,6363.5,645162.3,530285.5,270159.9,0.0322,0.0428,0.76,0.79,112.2,5.6,0.74,11.2,480.4,0.07,112.6,25.5,138.1,108.3,5.8,0.79,10.1,447.9,0.06,108.7,23.4,132.1,180.9,10.8,1.49,15.5,712.7,0.1,181.6,36.8,218.4,433.5,11.3,1.3,48.4,2167.8,0.19,434.2,113.0,547.3,23.6,0.0,0.17,23.77,25.65,0.0,0.17,25.82,645162.2,375002.4,9470.8,2334.3,0.0,6711.2,22797.0,0.0,0.0,23027.0,126817.1,0.0,2819.9,2502.1,31928.0,64779.5,0.0,0.0,0.0,178458.4,156137.5,17379.4
2050-01-08 09:00:00,571754.3,158468.0,2042.0,6997.0,739261.4,553088.1,261450.6,0.0326,0.0446,0.81,0.83,89.3,4.1,0.55,9.2,391.3,0.06,89.6,20.9,110.4,84.5,4.3,0.58,8.1,357.6,0.05,84.8,18.8,103.6,157.1,8.9,1.21,14.0,636.3,0.09,157.7,32.9,190.6,426.4,13.6,1.67,45.3,2052.8,0.19,427.2,106.5,533.8,23.32,0.0,0.17,23.49,25.02,0.0,0.17,25.19,739261.4,477810.8,8280.4,2334.3,0.0,7431.4,18411.8,0.0,0.0,33357.6,121053.9,0.0,2819.9,2502.1,33837.4,64779.5,0.0,0.0,0.0,299679.4,129749.0,15024.8
2050-01-08 10:00:00,591809.0,190246.0,4792.9,8127.8,794975.8,572248.9,236915.2,0.033,0.0461,0.83,0.84,79.8,3.7,0.49,8.2,349.5,0.05,80.0,18.7,98.7,78.5,3.9,0.52,7.7,336.1,0.05,78.7,17.7,96.5,151.3,8.5,1.15,13.5,615.2,0.09,151.8,31.9,183.7,421.3,17.5,2.28,41.1,1898.9,0.19,422.4,97.7,520.1,20.74,0.0,0.16,20.9,22.3,0.0,0.18,22.48,794975.8,558060.6,468.7,2209.5,0.0,8597.1,17782.3,0.0,0.0,42772.3,115907.9,0.0,2819.9,2502.1,22925.3,63702.6,0.0,0.0,0.0,407441.1,95533.7,12313.4
2050-01-08 11:00:00,611606.8,200414.2,3290.8,7691.6,823003.3,591127.5,239623.0,0.0335,0.0476,0.83,0.84,77.0,3.5,0.47,8.0,338.2,0.05,77.2,18.1,95.3,78.8,3.8,0.51,7.8,339.6,0.05,79.1,17.9,97.0,147.4,8.4,1.14,13.1,595.1,0.08,148.0,30.8,178.8,617.2,51.5,7.31,36.8,1966.1,0.29,620.8,95.5,716.2,20.13,0.0,0.15,20.28,22.37,0.0,0.18,22.55,823003.3,583380.3,2497.6,2209.5,0.0,7992.8,17522.7,0.0,0.0,45336.9,116417.7,0.0,2819.9,2502.1,23958.2,63702.6,0.0,0.0,0.0,440006.8,87738.8,10297.7
2050-01-08 12:00:00,632744.1,186869.6,3226.4,8026.3,830866.4,611249.1,241167.8,0.034,0.0492,0.83,0.84,76.6,3.5,0.47,7.9,336.2,0.05,76.8,18.0,94.8,77.2,3.7,0.5,7.6,332.8,0.05,77.4,17.6,95.0,146.6,8.3,1.13,13.0,592.1,0.08,147.1,30.7,177.8,620.1,49.9,7.07,38.6,2032.3,0.29,623.6,99.2,722.8,20.1,0.0,0.15,20.25,22.36,0.0,0.18,22.53,830866.4,589698.6,3052.7,2209.5,0.0,8467.5,17673.3,0.0,0.0,48007.0,116649.0,0.0,2819.9,2502.1,24091.2,63702.6,0.0,0.0,0.0,438791.9,93823.7,9076.0
2050-01-08 13:00:00,643213.0,182432.4,2750.9,8486.3,836882.5,621216.1,238573.1,0.0342,0.05,0.84,0.85,74.8,3.4,0.45,7.8,329.3,0.05,75.0,17.6,92.7,73.5,3.5,0.47,7.3,318.0,0.05,73.8,16.8,90.6,142.8,8.3,1.13,12.5,571.5,0.08,143.3,29.6,172.9,622.9,53.1,7.56,36.1,1948.2,0.3,626.6,94.2,720.8,19.95,0.0,0.16,20.1,21.83,0.0,0.17,22.0,836882.5,598309.4,4395.3,2209.5,0.0,7431.5,17173.0,0.0,0.0,53142.4,115409.1,0.0,2819.9,2502.1,22930.2,63702.6,0.0,0.0,0.0,434011.8,102861.4,8293.9
2050-01-08 14:00:00,648642.8,164814.0,2775.6,8832.9,825065.3,626375.7,238749.8,0.0343,0.0504,0.84,0.85,76.2,3.5,0.46,7.9,335.8,0.05,76.5,18.0,94.4,73.9,3.5,0.47,7.4,320.3,0.05,74.1,16.9,91.0,148.5,8.6,1.17,13.0,595.6,0.09,149.1,30.8,179.9,639.5,51.4,7.27,39.9,2099.6,0.3,643.0,102.6,745.5,19.86,0.0,0.15,20.01,21.92,0.0,0.17,22.09,825065.2,586315.4,2091.5,2209.5,0.0,8745.3,17173.0,0.0,0.0,50839.9,115888.8,0.0,2982.2,2502.1,23454.9,63702.6,0.0,0.0,0.0,416090.0,111234.1,8151.4
2050-01-08 15:00:00,657889.2,100835.9,2752.6,9696.0,771173.7,635158.2,247016.5,0.0345,0.0511,0.81,0.83,89.2,4.2,0.55,9.1,389.5,0.06,89.5,20.7,110.2,83.3,4.0,0.54,8.2,358.6,0.05,83.5,18.9,102.5,163.7,9.8,1.35,13.9,644.9,0.09,164.4,33.1,197.5,697.5,67.5,9.7,33.1,1926.7,0.34,702.1,90.6,792.8,20.37,0.0,0.14,20.52,22.95,0.0,0.17,23.13,771173.8,524157.2,476.8,2209.5,0.0,8573.7,19585.2,0.0,0.0,38767.7,120289.3,0.0,5664.6,2502.1,24012.8,63702.6,0.0,0.0,0.0,353940.2,122902.8,8546.6
2050-01-08 16:00:00,678225.2,55192.8,2750.9,11259.5,747428.5,654439.0,334034.6,0.0351,0.0527,0.76,0.78,115.5,5.3,0.7,11.7,505.9,0.07,115.8,26.8,142.6,111.9,5.2,0.68,11.2,489.5,0.06,112.2,25.8,138.0,232.6,12.9,1.75,20.4,947.8,0.12,233.4,48.7,282.2,854.3,73.3,10.45,49.0,2654.9,0.41,859.3,128.2,987.6,26.14,0.0,0.15,26.29,29.41,0.0,0.17,29.59,747428.4,413393.9,43650.0,2627.0,0.0,8852.0,23862.3,0.0,0.0,28827.3,136414.6,0.0,17132.7,2502.1,28703.3,64705.4,0.0,5585.3,0.0,228728.9,145881.0,9956.7
2050-01-08 17:00:00,707351.1,41329.8,2750.9,11145.1,762576.9,681982.3,431827.1,0.0359,0.055,0.77,0.77,114.7,5.4,0.71,11.5,500.2,0.07,115.0,26.4,141.5,117.2,5.5,0.73,11.7,511.4,0.07,117.6,26.9,144.5,271.7,15.3,2.09,23.6,1099.2,0.14,272.7,56.4,329.1,715.6,52.4,7.36,49.2,2509.1,0.34,719.2,124.1,843.3,27.23,0.0,0.15,27.38,30.32,0.0,0.17,30.49,762576.9,330749.8,134820.5,2627.0,0.0,8852.0,24671.6,0.0,0.0,18437.4,137058.2,0.0,17132.7,2502.1,32170.9,64705.4,0.0,7286.8,0.0,125700.2,175313.4,11298.7
2050-01-08 18:00:00,736324.0,84.9,0.0,10086.3,746495.2,709284.1,469894.5,0.0367,0.0573,0.75,0.77,120.6,5.7,0.76,12.1,524.3,0.07,121.0,27.7,148.7,118.6,5.7,0.75,11.7,513.6,0.07,119.0,27.0,146.0,270.9,15.3,2.09,23.5,1095.2,0.14,272.0,56.2,328.1,833.3,67.6,9.58,51.5,2714.3,0.4,838.0,132.5,970.4,31.03,0.0,0.17,31.2,32.97,0.0,0.18,33.16,746495.2,276600.6,149317.8,2751.7,0.0,9489.6,25780.8,0.0,0.0,5882.9,140810.3,0.0,17132.7,2502.1,46957.2,65782.3,0.0,9370.1,0.0,43334.5,214459.5,12923.8
2050-01-08 19:00:00,750842.7,885.1,0.0,10229.9,761957.7,723013.3,511006.6,0.0371,0.0583,0.76,0.77,118.9,5.6,0.74,11.9,517.7,0.07,119.3,27.3,146.7,115.2,5.4,0.72,11.4,501.0,0.07,115.6,26.4,142.0,264.5,14.5,1.97,23.3,1082.9,0.14,265.5,55.6,321.1,646.5,36.2,4.92,55.5,2622.6,0.3,648.9,133.7,782.6,31.32,0.0,0.13,31.45,33.34,0.0,0.14,33.48,761957.7,250951.1,168631.4,2751.7,0.0,9489.6,25780.8,0.0,0.0,0.1,142392.2,0.0,17132.7,2502.1,58481.0,65782.3,0.0,18063.0,0.0,40.5,236303.2,14607.2
2050-01-08 20:00:00,741882.4,1740.5,0.0,10271.3,753894.2,714538.6,491941.9,0.0369,0.0577,0.76,0.78,118.3,5.4,0.72,12.0,519.2,0.07,118.7,27.5,146.2,112.3,5.2,0.69,11.2,490.3,0.07,112.7,25.8,138.5,254.0,13.7,1.85,22.6,1047.7,0.13,254.9,53.9,308.8,868.6,81.0,11.62,44.6,2496.0,0.42,874.2,119.1,993.4,29.81,0.0,0.13,29.94,31.75,0.0,0.14,31.89,753894.2,261952.3,156477.0,2678.0,0.0,9489.6,24473.3,0.0,0.0,0.0,142392.2,0.0,17132.7,2502.1,57315.1,65782.3,0.0,13699.7,0.0,0.0,246471.8,15480.5
2050-01-08 21:00:00,713655.0,6694.5,0.0,10204.5,730553.9,687783.3,464249.9,0.0362,0.0559,0.75,0.77,122.1,5.6,0.74,12.4,535.8,0.07,122.5,28.3,150.8,114.5,5.4,0.71,11.3,498.3,0.07,114.9,26.2,141.1,249.7,13.6,1.84,22.1,1026.5,0.13,250.6,52.8,303.3,550.4,24.4,3.21,53.1,2434.3,0.25,552.0,125.7,677.7,29.07,23.38,0.12,52.57,31.11,25.4,0.13,56.64,730553.9,266304.0,131980.5,2678.0,0.0,9489.6,24473.3,0.0,0.0,0.0,142392.2,0.0,17132.7,2502.1,56350.2,65782.3,0.0,11469.1,0.0,0.0,250877.0,15426.9
2050-01-08 22:00:00,668687.8,10356.5,0.0,10370.4,689414.6,645156.6,424495.7,0.0352,0.0526,0.73,0.77,128.4,5.9,0.78,13.0,563.9,0.08,128.7,29.8,158.6,116.5,5.5,0.73,11.5,505.5,0.07,116.9,26.6,143.4,252.7,13.8,1.88,22.3,1034.9,0.13,253.6,53.1,306.7,581.9,33.9,4.64,47.9,2315.6,0.27,584.1,117.0,701.1,28.66,0.0,0.16,28.83,30.76,0.0,0.18,30.93,689414.6,264918.9,95706.2,2678.0,0.0,9489.6,24075.5,0.0,0.0,0.0,141550.8,0.0,17132.7,2502.1,53928.0,65782.3,0.0,11650.6,0.0,0.0,250255.1,14663.8
2050-01-08 23:00:00,616211.5,10163.4,0.0,10288.2,636663.1,595273.0,381223.0,0.034,0.0487,0.71,0.76,138.4,6.3,0.84,14.0,608.4,0.08,138.8,32.2,171.0,120.8,5.8,0.77,11.9,523.4,0.07,121.2,27.5,148.7,255.0,13.8,1.86,22.7,1051.6,0.13,255.9,54.1,310.0,782.6,64.8,9.2,47.1,2507.8,0.37,787.1,121.9,909.0,28.11,0.0,0.16,28.27,30.06,0.0,0.17,30.23,636663.0,255440.1,57788.2,2639.7,0.0,9489.6,23954.2,0.0,0.0,0.0,140995.8,0.0,17132.7,2502.1,52362.9,65782.3,0.0,8575.6,0.0,0.0,241099.1,14341.0
2050-01-09 00:00:00,557159.0,9223.6,119.2,10043.4,576545.4,538905.1,333738.1,0.0328,0.0442,0.7,0.76,144.1,6.6,0.87,14.7,632.4,0.09,144.5,33.5,178.0,120.6,5.9,0.78,11.9,519.1,0.07,121.0,27.4,148.3,244.3,13.0,1.76,21.9,1012.3,0.13,245.2,52.1,297.3,494.6,13.0,1.49,55.3,2471.1,0.22,495.4,129.0,624.4,25.74,0.0,0.16,25.9,27.36,0.0,0.17,27.53,576545.4,242807.3,32942.4,2636.9,0.0,9489.6,22663.1,0.0,0.0,0.0,140625.1,0.0,10841.5,2502.1,44139.2,65782.3,0.0,2116.0,0.0,0.0,228302.4,14504.9
2050-01-09 01:00:00,516778.4,33091.7,479.5,10295.6,560645.2,500269.9,315229.3,0.0319,0.0409,0.7,0.76,142.8,6.4,0.84,14.7,632.8,0.09,143.2,33.6,176.8,119.7,5.7,0.75,11.9,520.3,0.07,120.1,27.5,147.6,260.1,13.8,1.87,23.3,1078.4,0.13,261.0,55.5,316.5,484.3,18.4,2.35,48.8,2238.2,0.22,485.5,115.5,601.0,24.58,0.0,0.17,24.75,26.53,0.0,0.18,26.71,560645.2,245415.9,23812.8,2623.0,0.0,8838.5,20730.3,0.0,0.0,0.0,137935.2,0.0,10706.7,2502.1,41478.8,65782.3,0.0,819.7,0.0,0.0,230346.2,15069.7
2050-01-09 02:00:00,495812.2,41159.2,479.5,10341.7,547792.7,480214.6,300199.2,0.0315,0.039,0.69,0.75,145.2,6.5,0.85,15.0,644.1,0.09,145.6,34.2,179.9,122.6,5.8,0.77,12.2,533.1,0.07,123.0,28.1,151.1,263.3,13.9,1.88,23.7,1095.2,0.14,264.2,56.4,320.6,472.2,15.1,1.85,50.2,2273.4,0.21,473.2,118.0,591.2,24.23,0.0,0.17,24.4,26.25,0.0,0.18,26.43,547792.7,247593.5,13019.0,2623.0,0.0,8838.5,20496.5,0.0,0.0,0.0,137281.4,0.0,10706.7,2502.1,38915.0,65782.3,0.0,34.7,0.0,0.0,232310.5,15283.0
2050-01-09 03:00:00,485411.6,34504.8,479.5,10364.2,530760.2,470253.3,289108.0,0.0312,0.038,0.68,0.74,150.0,6.7,0.88,15.5,665.7,0.09,150.4,35.4,185.8,125.6,5.9,0.78,12.6,547.5,0.08,126.0,28.9,154.9,259.6,13.5,1.81,23.6,1088.1,0.13,260.5,56.1,316.6,480.7,13.7,1.63,52.6,2365.7,0.21,481.5,123.1,604.6,24.24,0.0,0.17,24.41,26.09,0.0,0.18,26.27,530760.1,241652.1,6477.6,2616.3,0.0,9255.4,20447.1,0.0,0.0,0.0,137557.2,0.0,10715.7,2502.1,33754.5,65782.3,0.0,0.0,0.0,0.0,225895.6,15756.5
2050-01-09 04:00:00,495534.4,26885.6,479.5,10670.7,533570.2,479996.9,292442.7,0.0314,0.0388,0.68,0.74,150.5,6.7,0.88,15.5,666.9,0.09,151.0,35.4,186.4,126.4,6.0,0.79,12.6,549.7,0.08,126.8,29.0,155.8,265.7,13.6,1.83,24.2,1118.3,0.14,266.6,57.6,324.2,509.7,15.8,1.92,54.6,2468.8,0.23,510.7,128.2,639.0,24.35,0.0,0.17,24.52,26.32,0.0,0.18,26.5,533570.2,241127.5,11012.0,2616.3,0.0,9455.5,20846.3,0.0,0.0,0.0,137746.2,0.0,11119.6,2502.1,31327.9,65782.3,0.0,34.7,0.0,0.0,225727.1,15400.4
2050-01-09 05:00:00,527155.6,22597.6,479.5,10728.6,560961.3,510324.6,316432.8,0.0319,0.0414,0.68,0.74,151.6,6.7,0.88,15.6,673.2,0.09,152.1,35.7,187.8,128.8,6.0,0.79,12.9,562.8,0.08,129.1,29.7,158.8,278.8,14.7,1.98,25.0,1161.1,0.14,279.7,59.7,339.4,714.3,64.9,9.29,37.8,2105.6,0.34,718.8,100.6,819.4,26.36,0.0,0.17,26.53,28.45,0.0,0.18,28.63,560961.2,244528.5,25630.8,2616.3,0.0,8976.1,21770.3,0.0,0.0,0.0,140358.6,0.0,15774.9,2502.1,32948.0,65782.3,0.0,73.3,0.0,0.0,229357.2,15171.4
2050-01-09 06:00:00,580632.0,12590.4,479.5,10064.6,603766.4,561388.8,359185.7,0.0331,0.0459,0.7,0.74,143.1,6.3,0.83,14.7,636.3,0.09,143.5,33.7,177.2,127.7,5.8,0.76,12.9,563.0,0.08,128.0,29.7,157.7,272.8,14.4,1.95,24.5,1133.4,0.14,273.7,58.3,332.0,465.7,15.6,1.94,48.8,2217.8,0.21,466.7,114.9,581.7,27.24,0.0,0.17,27.41,29.17,0.0,0.19,29.36,603766.4,244580.7,62056.2,2616.3,0.0,8858.8,21937.2,0.0,0.0,335.0,143395.2,0.0,15774.9,2502.1,34882.3,65782.3,0.0,1380.5,0.0,1.6,229347.0,14897.1
2050-01-09 07:00:00,634544.2,9578.4,479.5,9811.5,654413.7,612721.7,369074.4,0.0344,0.0501,0.72,0.76,133.9,5.9,0.77,13.8,595.9,0.08,134.3,31.6,165.9,119.9,5.4,0.72,12.1,527.7,0.07,120.2,27.8,148.1,254.1,13.2,1.78,23.1,1063.9,0.13,255.0,54.8,309.8,526.6,26.6,3.57,48.5,2226.1,0.25,528.4,114.9,643.3,27.17,0.0,0.14,27.32,29.08,0.0,0.15,29.23,654413.7,285339.2,68879.6,2614.2,0.0,9410.4,22232.7,0.0,0.0,6466.0,143458.4,0.0,17424.7,2502.1,36770.1,65782.3,0.0,0.0,0.0,25094.0,239556.0,14223.3
2050-01-09 08:00:00,664849.0,39455.6,479.5,9752.5,714536.5,641593.6,313688.4,0.035,0.0521,0.76,0.8,115.5,5.3,0.69,11.8,508.6,0.07,115.9,26.9,142.8,101.2,5.0,0.66,9.9,434.0,0.06,101.5,22.8,124.3,223.4,12.0,1.62,20.0,923.2,0.12,224.2,47.5,271.7,465.9,10.4,1.14,53.5,2383.3,0.2,466.5,124.6,591.1,22.29,0.0,0.18,22.47,24.7,0.0,0.19,24.88,714536.4,400848.0,27115.7,2248.4,0.0,9043.9,22170.7,0.0,0.0,16082.4,134842.9,0.0,14373.0,2502.1,36588.2,64779.5,0.0,24.1,0.0,123465.4,247862.0,13438.4
2050-01-09 09:00:00,677473.6,105527.3,479.5,10172.0,793652.4,653656.2,304531.7,0.0352,0.0528,0.81,0.85,90.2,3.7,0.48,9.6,409.1,0.06,90.4,21.8,112.3,76.7,3.5,0.46,7.8,337.0,0.05,76.9,17.8,94.8,186.0,9.2,1.23,17.5,793.7,0.1,186.6,41.1,227.8,631.6,52.6,7.47,37.7,2015.4,0.3,635.3,97.9,733.1,21.91,0.0,0.18,22.09,24.0,0.0,0.18,24.19,793652.4,489120.7,34779.1,2185.6,0.0,8912.2,16281.5,0.0,0.0,26972.8,127620.5,0.0,10844.4,2502.1,36626.9,64779.5,0.0,0.0,0.0,230626.5,220462.2,11059.2
2050-01-09 10:00:00,684746.1,128462.5,479.5,10956.1,824644.2,660562.9,262276.7,0.0353,0.0533,0.82,0.85,85.4,3.6,0.46,9.1,386.4,0.05,85.6,20.6,106.3,73.3,3.3,0.43,7.5,324.0,0.04,73.5,17.2,90.7,170.2,8.2,1.1,16.1,732.2,0.09,170.7,38.0,208.7,517.5,31.9,4.39,41.1,2005.6,0.24,519.7,100.9,620.6,21.35,0.0,0.17,21.52,23.01,0.0,0.18,23.19,824644.2,562367.5,3065.8,2185.6,0.0,8412.5,16281.5,0.0,0.0,36136.8,124627.7,0.0,10844.4,2502.1,29742.1,64615.0,0.0,0.0,0.0,330313.8,187068.7,8848.2
2050-01-09 11:00:00,687373.9,173067.8,2698.0,11266.9,874406.6,663065.5,255385.4,0.0354,0.0535,0.83,0.85,80.6,3.4,0.45,8.5,362.8,0.05,80.9,19.4,100.2,71.9,3.2,0.42,7.4,318.4,0.04,72.1,16.9,89.0,166.3,8.5,1.14,15.4,700.7,0.09,166.8,36.3,203.1,502.5,30.4,4.18,40.5,1964.3,0.24,504.5,99.1,603.7,21.75,0.0,0.16,21.9,22.86,0.0,0.19,23.04,874406.6,619021.2,2359.2,2185.6,0.0,8872.0,16873.3,0.0,0.0,43497.9,122815.4,0.0,11189.1,2502.1,23973.7,64615.0,0.0,0.0,0.0,391210.4,176804.1,7508.8
2050-01-09 12:00:00,690033.7,170537.2,4399.8,11810.2,876781.0,665603.7,259143.7,0.0354,0.0536,0.83,0.86,80.0,3.4,0.44,8.5,360.1,0.05,80.2,19.2,99.4,70.8,3.1,0.41,7.3,313.9,0.04,71.0,16.6,87.6,162.5,8.5,1.14,14.8,679.0,0.09,163.1,35.1,198.2,613.8,47.8,6.74,39.8,2063.9,0.29,617.0,101.4,718.4,21.91,0.0,0.16,22.07,22.84,0.0,0.19,23.03,876780.9,617637.3,5064.4,2185.6,0.0,9277.9,16667.3,0.0,0.0,43896.3,122815.4,0.0,10844.4,2502.1,25171.6,64615.0,0.0,0.0,0.0,395636.5,171686.2,6418.3
2050-01-09 13:00:00,689415.0,181716.7,5000.0,11715.0,887846.7,665036.6,260621.9,0.0354,0.0535,0.83,0.86,78.5,3.3,0.43,8.4,354.7,0.05,78.8,18.9,97.7,68.4,3.1,0.4,7.0,303.0,0.04,68.6,16.0,84.7,161.3,8.3,1.12,14.9,677.2,0.09,161.9,35.1,197.0,558.3,39.3,5.49,40.3,2009.5,0.27,561.0,100.2,661.2,22.07,0.0,0.16,22.23,23.12,0.0,0.18,23.3,887846.7,627224.8,7126.9,2199.5,0.0,9039.9,16283.5,0.0,0.0,52804.8,122815.4,0.0,10844.4,2502.1,24943.7,64615.0,0.0,251.6,0.0,398462.1,170013.7,5944.2
2050-01-09 14:00:00,692045.6,164666.9,4039.6,12147.2,872899.3,667526.0,256675.2,0.0354,0.0537,0.83,0.86,79.7,3.3,0.44,8.5,360.0,0.05,79.9,19.2,99.1,68.5,3.0,0.4,7.0,303.8,0.04,68.7,16.1,84.8,157.3,7.6,1.02,14.9,675.8,0.08,157.8,35.1,192.9,482.9,21.9,2.88,45.9,2121.8,0.23,484.3,109.2,593.5,22.02,0.0,0.16,22.18,23.16,0.0,0.18,23.34,872899.3,616224.1,2938.5,2199.5,0.0,8602.5,16235.3,0.0,0.0,53648.8,122596.1,0.0,10844.4,2502.1,25662.3,64615.0,0.0,479.5,0.0,388352.3,168008.3,6214.7
2050-01-09 15:00:00,710428.3,128657.4,4149.5,12351.7,855586.9,684882.0,265009.0,0.036,0.0552,0.82,0.85,86.7,3.6,0.47,9.2,392.7,0.05,87.0,20.9,107.9,75.7,3.3,0.43,7.8,338.1,0.05,75.9,17.9,93.8,175.3,8.8,1.18,16.3,743.9,0.09,175.9,38.5,214.4,533.5,41.0,5.78,39.2,1815.7,0.28,536.3,93.4,629.8,22.78,0.0,0.08,22.86,24.4,0.0,0.11,24.5,855586.9,590577.9,4556.1,2202.3,0.0,9270.1,17047.2,0.0,0.0,43263.5,123109.5,0.0,16908.2,2502.1,24319.0,64615.0,0.0,479.5,0.0,361519.8,178665.7,7128.9
