,A,B,C,D,E,F
2050-02-10 18:00:00,0.0,719100.8725155758,0.0,2000115044.5320983,2827090.4024565397,496376.24071795895
2050-02-10 20:00:00,0.0,719100.8725155758,0.0,2000112877.7557526,2375609.255602926,462325.96996147174
2050-02-10 22:00:00,0.0,719100.8725155758,0.0,2000068377.0913992,1545890.2552994606,260577.710572475
2050-02-11 00:00:00,0.0,719100.8725155758,0.0,2000049003.21065,1542657.4573521814,258148.7736378507
2050-02-11 02:00:00,0.0,719100.8725155758,0.0,2000055174.9993,1542657.4573521814,258148.7736378507
2050-02-11 04:00:00,0.0,719100.8725155758,0.0,2000034288.1994,1542657.4573521814,258148.7736378507
2050-02-11 06:00:00,0.0,719100.8725155758,0.0,2000011033.9789,1542657.4573521814,258148.7736378507
2050-02-11 08:00:00,0.0,719100.8725155758,0.0,2000003644.25345,1542657.4573521814,258148.7736378507
2050-02-11 10:00:00,0.0,719100.8725155758,0.0,2000001888.46125,1542657.4573521814,258148.7736378507
2050-02-11 12:00:00,0.0,719100.8725155758,0.0,2000011450.6590278,1560382.0893962772,262561.73751081567
2050-02-11 14:00:00,0.0,719100.8725155758,0.0,2000031246.9628778,1677697.2664430512,291904.63739283755
2050-02-11 16:00:00,0.0,719100.8725155758,0.0,2000050460.7660623,1725409.469252782,323858.63829775184
2050-02-11 18:00:00,0.0,719100.8725155758,0.0,2000078986.0262334,1760617.1846733596,381219.49205213075
2050-02-11 20:00:00,0.0,719100.8725155758,0.0,2000041907.2639523,1705451.3434855556,429906.933616361
2050-02-11 22:00:00,0.0,719100.8725155758,0.0,2000067110.9321165,1542667.4202882417,260285.87976197732
2050-02-12 00:00:00,0.0,719100.8725155758,0.0,2000087755.16385,1542657.4573521814,258148.7736378507
2050-02-12 02:00:00,0.0,719100.8725155758,0.0,2000090248.92265,1542657.4573521814,258148.7736378507
2050-02-12 04:00:00,0.0,719100.8725155758,0.0,2000089939.7238,1542657.4573521814,258148.7736378507
2050-02-12 06:00:00,0.0,719100.8725155758,0.0,2000089761.0004,1542657.4573521814,258148.7736378507
2050-02-12 08:00:00,0.0,719100.8725155758,0.0,2000089009.1926,1542657.4573521814,258148.7736378507
2050-02-12 10:00:00,0.0,719100.8725155758,0.0,2000087609.34065,1542657.4573521814,258148.7736378507
2050-02-12 12:00:00,0.0,719100.8725155758,0.0,2000087307.6775737,1805799.8532664254,272412.70629833214
2050-02-12 14:00:00,0.0,719100.8725155758,0.0,2000090641.7419426,2673787.605920071,292346.8474785094
2050-02-12 16:00:00,0.0,719100.8725155758,0.0,2000102054.9801378,2727747.6900169654,322706.955041092
2050-02-12 18:00:00,0.0,719100.8725155758,0.0,2000098551.840217,2769927.334045665,303495.7689819033
2050-02-12 20:00:00,0.0,719100.8725155758,0.0,2000087359.9681296,2627486.852261982,303152.3573905124
2050-02-12 22:00:00,0.0,719100.8725155758,0.0,2000083309.8056793,1557709.1894354285,261919.17838106104
2050-02-13 00:00:00,0.0,719100.8725155758,0.0,2000084579.82895,1542657.4573521814,258148.7736378507
2050-02-13 02:00:00,0.0,719100.8725155758,0.0,2000083348.32715,1542657.4573521814,258148.7736378507
2050-02-13 04:00:00,0.0,719100.8725155758,0.0,2000054161.6746,1542657.4573521814,258148.7736378507
2050-02-13 06:00:00,0.0,719100.8725155758,0.0,2000079597.1411,1542657.4573521814,258148.7736378507
2050-02-13 08:00:00,0.0,719100.8725155758,0.0,2000070057.07225,1542657.4573521814,258148.7736378507
2050-02-13 10:00:00,0.0,719100.8725155758,0.0,2000084398.71065,1542657.4573521814,258148.7736378507
2050-02-13 12:00:00,0.0,719100.8725155758,0.0,2000092789.2158756,1876283.5890914877,268093.98538096546
2050-02-13 14:00:00,0.0,719100.8725155758,0.0,2000126739.5852318,2895053.269102145,341292.8240002458
2050-02-13 16:00:00,0.0,719100.8725155758,0.0,2000123017.147713,2735715.3678925056,397323.3769277818
2050-02-13 18:00:00,0.0,719100.8725155758,0.0,2000132658.4993942,2805093.854537077,438749.1727548431
2050-02-13 20:00:00,0.0,719100.8725155758,0.0,2000118207.428347,2365342.9662541663,447162.24351512524
2050-02-13 22:00:00,0.0,719100.8725155758,0.0,2000097610.8074355,1553370.6332921977,266810.8775235885
2050-02-14 00:00:00,0.0,719100.8725155758,0.0,2000090277.98645,1542657.4573521814,258148.7736378507
2050-02-14 02:00:00,0.0,719100.8725155758,0.0,2000089621.8974,1542657.4573521814,258148.7736378507
2050-02-14 04:00:00,0.0,719100.8725155758,0.0,2000088721.35515,1542657.4573521814,258148.7736378507
2050-02-14 06:00:00,0.0,719100.8725155758,0.0,2000059693.17455,1542657.4573521814,258148.7736378507
2050-02-14 08:00:00,0.0,719100.8725155758,0.0,2000039393.4901,1542657.4573521814,258148.7736378507
2050-02-14 10:00:00,0.0,719100.8725155758,0.0,2000013181.41465,1542657.4573521814,258148.7736378507
2050-02-14 12:00:00,0.0,719100.8725155758,0.0,2000010441.8965313,1894429.0673291436,302551.4495881327
2050-02-14 14:00:00,0.0,719100.8725155758,0.0,2000028745.7505076,2955066.2734133294,422136.3635303939
2050-02-14 16:00:00,0.0,719100.8725155758,0.0,2000061203.1176822,2847213.230954105,424169.1995982493
2050-02-14 18:00:00,0.0,719100.8725155758,0.0,2000079398.431545,2916890.2551662764,484254.78959103907
2050-02-14 20:00:00,0.0,719100.8725155758,0.0,2000049854.671549,2729252.9954606234,469732.6474635669
2050-02-14 22:00:00,0.0,719100.8725155758,0.0,2000031172.9379573,1590339.7677308458,270202.27712508425
2050-02-15 00:00:00,0.0,719100.8725155758,0.0,2000027268.4524,1542657.4573521814,258148.7736378507
2050-02-15 02:00:00,0.0,719100.8725155758,0.0,2000019190.5493,1542657.4573521814,258148.7736378507
2050-02-15 04:00:00,0.0,719100.8725155758,0.0,2000028325.54435,1542657.4573521814,258148.7736378507
2050-02-15 06:00:00,0.0,719100.8725155758,0.0,2000007748.40655,1542657.4573521814,258148.7736378507
2050-02-15 08:00:00,0.0,719100.8725155758,0.0,2000008421.11,1542657.4573521814,258148.7736378507
2050-02-15 10:00:00,0.0,719100.8725155758,0.0,2000008254.41005,1542657.4573521814,258148.7736378507
2050-02-15 12:00:00,0.0,719100.8725155758,0.0,2000008467.5528471,1931419.6564977365,309620.43217511335
2050-02-15 14:00:00,0.0,719100.8725155758,0.0,2000019189.4370768,2922308.3081117254,450067.67597921967
2050-02-15 16:00:00,0.0,719100.8725155758,0.0,2000037980.8461468,2842050.25634344,425221.93041689973
2050-02-15 18:00:00,0.0,719100.8725155758,0.0,2000043853.169799,2906077.6455014935,434872.6860028037
2050-02-15 20:00:00,0.0,719100.8725155758,0.0,2000028384.7117906,2698642.492117827,390909.56639409356
2050-02-15 22:00:00,0.0,719100.8725155758,0.0,2000011488.437214,1600790.9112067083,267078.87312863086
2050-02-16 00:00:00,0.0,719100.8725155758,0.0,2000014874.895,1542657.4573521814,258148.7736378507
2050-02-16 02:00:00,0.0,719100.8725155758,0.0,2000027676.62725,1542657.4573521814,258148.7736378507
2050-02-16 04:00:00,0.0,719100.8725155758,0.0,2000032630.2909,1542657.4573521814,258148.7736378507
2050-02-16 06:00:00,0.0,719100.8725155758,0.0,2000023243.9058,1542657.4573521814,258148.7736378507
2050-02-16 08:00:00,0.0,719100.8725155758,0.0,2000013706.86715,1542657.4573521814,258148.7736378507
2050-02-16 10:00:00,0.0,719100.8725155758,0.0,2000011407.19015,1542657.4573521814,258148.7736378507
2050-02-16 12:00:00,0.0,719100.8725155758,0.0,2000017918.2163968,1660223.42051974,296709.33906506596
2050-02-16 14:00:00,0.0,719100.8725155758,0.0,2000061135.1075695,2230836.4704134325,440282.91096613335
2050-02-16 16:00:00,0.0,719100.8725155758,0.0,2000065146.1507745,2209526.7102455045,442789.16086575785
2050-02-16 18:00:00,0.0,719100.8725155758,0.0,2000073740.663438,2192312.5247018435,463741.1233425439
2050-02-16 20:00:00,0.0,719100.8725155758,0.0,2000066062.0526052,1876572.3059212966,381947.2096307725
2050-02-16 22:00:00,0.0,719100.8725155758,0.0,2000024997.1799452,1546955.8474658248,264448.6005483157
2050-02-17 00:00:00,0.0,719100.8725155758,0.0,2000019121.67005,1542657.4573521814,258148.7736378507
2050-02-17 02:00:00,0.0,719100.8725155758,0.0,2000043368.49405,1542657.4573521814,258148.7736378507
2050-02-17 04:00:00,0.0,719100.8725155758,0.0,2000043341.8932,1542657.4573521814,258148.7736378507
2050-02-17 06:00:00,0.0,719100.8725155758,0.0,2000039685.8373,1542657.4573521814,258148.7736378507
2050-02-17 08:00:00,0.0,719100.8725155758,0.0,2000037545.9291,1542657.4573521814,258148.7736378507
2050-02-17 10:00:00,0.0,719100.8725155758,0.0,2000029380.3597,1542657.4573521814,258148.7736378507
2050-02-17 12:00:00,0.0,719100.8725155758,0.0,2000046905.8092985,1610292.6964683344,293636.8034238369
2050-02-17 14:00:00,0.0,719100.8725155758,0.0,2000089335.6271603,2240699.0679330844,462681.417395002
2050-02-17 16:00:00,0.0,719100.8725155758,0.0,2000087894.4615993,2752009.8123136726,476790.3300494662
2050-02-17 18:00:00,0.0,719100.8725155758,0.0,2000097912.47455,2903908.012387066,492893.2426052359
2050-02-17 20:00:00,0.0,719100.8725155758,0.0,2000113274.9732044,2634357.261268815,447197.4199061761
2050-02-17 22:00:00,0.0,719100.8725155758,0.0,2000089825.6327856,1620651.5387759283,274358.9673692921
2050-02-18 00:00:00,0.0,719100.8725155758,0.0,2000082135.0638,1542657.4573521814,258148.7736378507
2050-02-18 02:00:00,0.0,719100.8725155758,0.0,2000054048.72485,1542657.4573521814,258148.7736378507
2050-02-18 04:00:00,0.0,719100.8725155758,0.0,2000080735.22265,1542657.4573521814,258148.7736378507
2050-02-18 06:00:00,0.0,719100.8725155758,0.0,2000052553.85205,1542657.4573521814,258148.7736378507
2050-02-18 08:00:00,0.0,719100.8725155758,0.0,2000065001.7047,1542657.4573521814,258148.7736378507
2050-02-18 10:00:00,0.0,719100.8725155758,0.0,2000045888.36645,1542657.4573521814,258148.7736378507
2050-02-18 12:00:00,0.0,719100.8725155758,0.0,2000044681.7575889,1973484.4813112284,342700.96256251156
2050-02-18 14:00:00,0.0,719100.8725155758,0.0,2000093196.28561,3032821.0414900254,542782.0045636558
2050-02-18 16:00:00,0.0,719100.8725155758,0.0,2000083541.6080189,2979896.7730607754,513868.6842407094
2050-02-18 18:00:00,0.0,719100.8725155758,0.0,2000109486.9877565,3041669.599603096,521745.015328788
2050-02-18 20:00:00,0.0,719100.8725155758,0.0,2000146011.489348,2852441.855879078,502781.2156787537
2050-02-18 22:00:00,0.0,719100.8725155758,0.0,2000092671.23354,1662109.737621425,283260.1048468664
2050-02-19 00:00:00,0.0,719100.8725155758,0.0,2000070203.44425,1542657.4573521814,258148.7736378507
2050-02-19 02:00:00,0.0,719100.8725155758,0.0,2000085028.4488,1542657.4573521814,258148.7736378507
2050-02-19 04:00:00,0.0,719100.8725155758,0.0,2000035323.39935,1542657.4573521814,258148.7736378507
2050-02-19 06:00:00,0.0,719100.8725155758,0.0,2000053696.1152,1542657.4573521814,258148.7736378507
2050-02-19 08:00:00,0.0,719100.8725155758,0.0,2000051075.15575,1542657.4573521814,258148.7736378507
2050-02-19 10:00:00,0.0,719100.8725155758,0.0,2000049642.80085,1542657.4573521814,258148.7736378507
2050-02-19 12:00:00,0.0,719100.8725155758,0.0,2000043778.7558906,1911673.2938421904,315756.27281226165
2050-02-19 14:00:00,0.0,719100.8725155758,0.0,2000030630.133668,2698546.6876189513,411623.1165341544
2050-02-19 16:00:00,0.0,719100.8725155758,0.0,2000025327.9831474,2577730.158060511,387733.3724859089
2050-02-19 18:00:00,0.0,719100.8725155758,0.0,2000021611.299519,2144535.9540793924,334878.8005691898
2050-02-19 20:00:00,0.0,719100.8725155758,0.0,2000012582.476079,1689125.3555031004,287912.24396646867
2050-02-19 22:00:00,0.0,719100.8725155758,0.0,2000002162.4485505,1544062.354514782,259782.87103722984
2050-02-20 00:00:00,0.0,719100.8725155758,0.0,2000025234.9045,1542657.4573521814,258148.7736378507
2050-02-20 02:00:00,0.0,719100.8725155758,0.0,2000074789.96895,1542657.4573521814,258148.7736378507
2050-02-20 04:00:00,0.0,719100.8725155758,0.0,2000069213.26735,1542657.4573521814,258148.7736378507
2050-02-20 06:00:00,0.0,719100.8725155758,0.0,2000082989.73485,1542657.4573521814,258148.7736378507
2050-02-20 08:00:00,0.0,719100.8725155758,0.0,2000083308.884,1542657.4573521814,258148.7736378507
2050-02-20 10:00:00,0.0,719100.8725155758,0.0,2000083455.6811,1542657.4573521814,258148.7736378507
2050-02-20 12:00:00,0.0,719100.8725155758,0.0,2000089131.7949362,1690030.8152096127,297213.6889435901
2050-02-20 14:00:00,0.0,719100.8725155758,0.0,2000124339.749618,2258900.0650847964,432976.3618195676
2050-02-20 16:00:00,0.0,719100.8725155758,0.0,2000112973.143983,2749607.7466181256,419838.834921961
2050-02-20 18:00:00,0.0,719100.8725155758,0.0,2000090368.3984077,2518193.8412937825,414348.1609921553
2050-02-20 20:00:00,0.0,719100.8725155758,0.0,2000067501.3179812,2346988.4955067765,350831.0502080505
2050-02-20 22:00:00,0.0,719100.8725155758,0.0,2000072846.7614717,1624222.2387569023,269945.97825420555
2050-02-21 00:00:00,0.0,719100.8725155758,0.0,2000080315.9716,1542657.4573521814,258148.7736378507
2050-02-21 02:00:00,0.0,719100.8725155758,0.0,2000059095.4481,1542657.4573521814,258148.7736378507
2050-02-21 04:00:00,0.0,719100.8725155758,0.0,2000025893.06385,1542657.4573521814,258148.7736378507
2050-02-21 06:00:00,0.0,719100.8725155758,0.0,2000008239.80065,1542657.4573521814,258148.7736378507
2050-02-21 08:00:00,0.0,719100.8725155758,0.0,2000003839.76615,1542657.4573521814,258148.7736378507
2050-02-21 10:00:00,0.0,719100.8725155758,0.0,2000006830.1469,1542657.4573521814,258148.7736378507
2050-02-21 12:00:00,0.0,719100.8725155758,0.0,2000012584.2278838,2042833.5546513856,311474.3620490532
2050-02-21 14:00:00,0.0,719100.8725155758,0.0,2000030279.1047926,3039946.1991490307,424002.1955628686
2050-02-21 16:00:00,0.0,719100.8725155758,0.0,2000057623.2407312,2952560.090507346,444110.1287502717
2050-02-21 18:00:00,0.0,719100.8725155758,0.0,2000077315.2189527,3062191.5279219663,463093.70593471394
2050-02-21 20:00:00,0.0,719100.8725155758,0.0,2000122717.0799878,2931986.608522972,443795.5207445603
2050-02-21 22:00:00,0.0,719100.8725155758,0.0,2000098733.9515133,1699949.156262243,290035.7766379039
2050-02-22 00:00:00,0.0,719100.8725155758,0.0,2000088616.9737,1542657.4573521814,258148.7736378507
2050-02-22 02:00:00,0.0,719100.8725155758,0.0,2000090423.36285,1542657.4573521814,258148.7736378507
2050-02-22 04:00:00,0.0,719100.8725155758,0.0,2000090539.66855,1542657.4573521814,258148.7736378507
2050-02-22 06:00:00,0.0,719100.8725155758,0.0,2000090407.379,1542657.4573521814,258148.7736378507
2050-02-22 08:00:00,0.0,719100.8725155758,0.0,2000088470.6289,1542657.4573521814,258148.7736378507
2050-02-22 10:00:00,0.0,719100.8725155758,0.0,2000088473.6308,1542657.4573521814,258148.7736378507
2050-02-22 12:00:00,0.0,719100.8725155758,0.0,2000066213.484273,2004472.6460483712,320255.08431046014
2050-02-22 14:00:00,0.0,719100.8725155758,0.0,2000049246.6564367,2915717.120350914,455292.2816728205
2050-02-22 16:00:00,0.0,719100.8725155758,0.0,2000067163.3507617,2770366.108995526,440325.48329881346
2050-02-22 18:00:00,0.0,719100.8725155758,0.0,2000067597.5807545,2546698.3783064615,445369.4307959797
2050-02-22 20:00:00,0.0,719100.8725155758,0.0,2000068591.3737562,2131869.0835125595,366941.46067033533
2050-02-22 22:00:00,0.0,719100.8725155758,0.0,2000076760.6305244,1612149.0287553642,267426.28078036447
2050-02-23 00:00:00,0.0,719100.8725155758,0.0,2000090752.3846,1542657.4573521814,258148.7736378507
2050-02-23 02:00:00,0.0,719100.8725155758,0.0,2000090552.95445,1542657.4573521814,258148.7736378507
2050-02-23 04:00:00,0.0,719100.8725155758,0.0,2000089409.9572,1542657.4573521814,258148.7736378507
2050-02-23 06:00:00,0.0,719100.8725155758,0.0,2000078353.52025,1542657.4573521814,258148.7736378507
2050-02-23 08:00:00,0.0,719100.8725155758,0.0,2000090479.1075,1542657.4573521814,258148.7736378507
2050-02-23 10:00:00,0.0,719100.8725155758,0.0,2000090514.49595,1542657.4573521814,258148.7736378507
2050-02-23 12:00:00,0.0,719100.8725155758,0.0,2000090739.5599468,1565369.5360937133,272801.7785627678
2050-02-23 14:00:00,0.0,719100.8725155758,0.0,2000062064.9045966,1691962.0289240708,311981.148954778
2050-02-23 16:00:00,0.0,719100.8725155758,0.0,2000095544.8373609,1890670.5995151298,323631.1881826649
2050-02-23 18:00:00,0.0,719100.8725155758,0.0,2000104471.0285792,1892230.8858742963,311726.2744370373
2050-02-23 20:00:00,0.0,719100.8725155758,0.0,2000089637.810697,1637106.5005885682,314677.7566681956
2050-02-23 22:00:00,0.0,719100.8725155758,0.0,2000072539.560371,1547334.8257791742,269928.3305238078
2050-02-24 00:00:00,0.0,719100.8725155758,0.0,2000064675.58925,1542657.4573521814,258148.7736378507
2050-02-24 02:00:00,0.0,719100.8725155758,0.0,2000032835.99075,1542657.4573521814,258148.7736378507
2050-02-24 04:00:00,0.0,719100.8725155758,0.0,2000024751.95055,1542657.4573521814,258148.7736378507
2050-02-24 06:00:00,0.0,719100.8725155758,0.0,2000032028.48535,1542657.4573521814,258148.7736378507
2050-02-24 08:00:00,0.0,719100.8725155758,0.0,2000041722.8187,1542657.4573521814,258148.7736378507
2050-02-24 10:00:00,0.0,719100.8725155758,0.0,2000060389.307,1542657.4573521814,258148.7736378507
2050-02-24 12:00:00,0.0,719100.8725155758,0.0,2000084836.7367804,1654797.582898342,264994.50742839184
2050-02-24 14:00:00,0.0,719100.8725155758,0.0,2000096794.1031387,2036389.8935191461,344520.80112449615
2050-02-24 16:00:00,0.0,719100.8725155758,0.0,2000111754.08509,2002125.266003137,358186.94969514606
2050-02-24 18:00:00,0.0,719100.8725155758,0.0,2000111383.0794945,1993422.0028209607,343008.49895464303
2050-02-24 20:00:00,0.0,719100.8725155758,0.0,2000100251.1020803,1789977.4726816607,299736.08516557683
2050-02-24 22:00:00,0.0,719100.8725155758,0.0,2000052671.7621865,1562215.840235866,261328.45527654767
2050-02-25 00:00:00,0.0,719100.8725155758,0.0,2000011179.07825,1542657.4573521814,258148.7736378507
2050-02-25 02:00:00,0.0,719100.8725155758,0.0,2000028055.2018,1542657.4573521814,258148.7736378507
2050-02-25 04:00:00,0.0,719100.8725155758,0.0,2000074295.23745,1542657.4573521814,258148.7736378507
2050-02-25 06:00:00,0.0,719100.8725155758,0.0,2000088913.5427,1542657.4573521814,258148.7736378507
2050-02-25 08:00:00,0.0,719100.8725155758,0.0,2000087312.97875,1542657.4573521814,258148.7736378507
2050-02-25 10:00:00,0.0,719100.8725155758,0.0,2000086313.34985,1542657.4573521814,258148.7736378507
2050-02-25 12:00:00,0.0,719100.8725155758,0.0,2000088271.7572055,2155617.072116768,320353.7657277955
2050-02-25 14:00:00,0.0,719100.8725155758,0.0,2000104224.364489,3022557.568935007,444993.22188349883
2050-02-25 16:00:00,0.0,719100.8725155758,0.0,2000124277.1349454,2899124.6564348224,408056.17873524444
2050-02-25 18:00:00,0.0,719100.8725155758,0.0,2000125685.082539,2874754.7867960674,378300.00520650175
2050-02-25 20:00:00,0.0,719100.8725155758,0.0,2000122862.421694,2603622.571739472,347687.3326142384
2050-02-25 22:00:00,0.0,719100.8725155758,0.0,2000099603.1946206,1678816.4401852684,280262.54594585666
2050-02-26 00:00:00,0.0,719100.8725155758,0.0,2000090737.74985,1542657.4573521814,258148.7736378507
2050-02-26 02:00:00,0.0,719100.8725155758,0.0,2000090767.119,1542657.4573521814,258148.7736378507
2050-02-26 04:00:00,0.0,719100.8725155758,0.0,2000090717.1498,1542657.4573521814,258148.7736378507
2050-02-26 06:00:00,0.0,719100.8725155758,0.0,2000090452.8745,1542657.4573521814,258148.7736378507
2050-02-26 08:00:00,0.0,719100.8725155758,0.0,2000081221.71745,1542657.4573521814,258148.7736378507
2050-02-26 10:00:00,0.0,719100.8725155758,0.0,2000090442.6822,1542657.4573521814,258148.7736378507
2050-02-26 12:00:00,0.0,719100.8725155758,0.0,2000112975.0637925,1663530.5827274937,351215.213544101
2050-02-26 14:00:00,0.0,719100.8725155758,0.0,2000172839.5788052,2137992.251483287,506106.5446912241
2050-02-26 16:00:00,0.0,719100.8725155758,0.0,2000138370.6790977,2261922.713916037,453778.0770441182
2050-02-26 18:00:00,0.0,719100.8725155758,0.0,2000103721.3157046,2204655.756536534,436207.3704894091
2050-02-26 20:00:00,0.0,719100.8725155758,0.0,2000071269.3561966,1952045.7083670932,390741.7217296369
2050-02-26 22:00:00,0.0,719100.8725155758,0.0,2000032498.6435518,1571391.8003537452,267225.4041427269
2050-02-27 00:00:00,0.0,719100.8725155758,0.0,2000013068.04475,1542657.4573521814,258148.7736378507
2050-02-27 02:00:00,0.0,719100.8725155758,0.0,2000008715.0132,1542657.4573521814,258148.7736378507
2050-02-27 04:00:00,0.0,719100.8725155758,0.0,2000008587.95865,1542657.4573521814,258148.7736378507
2050-02-27 06:00:00,0.0,719100.8725155758,0.0,2000008554.8609,1542657.4573521814,258148.7736378507
2050-02-27 08:00:00,0.0,719100.8725155758,0.0,2000017042.7964,1542657.4573521814,258148.7736378507
2050-02-27 10:00:00,0.0,719100.8725155758,0.0,2000048464.213,1542657.4573521814,258148.7736378507
2050-02-27 12:00:00,0.0,719100.8725155758,0.0,2000065349.6981032,1552697.8398429411,311216.83478361205
2050-02-27 14:00:00,0.0,719100.8725155758,0.0,2000092243.4449496,1606495.182096458,322118.3318486027
2050-02-27 16:00:00,0.0,719100.8725155758,0.0,2000105253.1950905,1684869.7851829221,309204.9503409522
2050-02-27 18:00:00,0.0,719100.8725155758,0.0,2000107506.0693314,1860588.348250951,298364.97197976924
2050-02-27 20:00:00,0.0,719100.8725155758,0.0,2000102573.0189872,1747971.5116115764,293590.65185795364
2050-02-27 22:00:00,0.0,719100.8725155758,0.0,2000093958.5502331,1692078.1505667376,269467.7750619958
2050-02-28 00:00:00,0.0,719100.8725155758,0.0,2000090732.44395,1542657.4573521814,258148.7736378507
2050-02-28 02:00:00,0.0,719100.8725155758,0.0,2000090715.63075,1542657.4573521814,258148.7736378507
2050-02-28 04:00:00,0.0,719100.8725155758,0.0,2000090539.00715,1542657.4573521814,258148.7736378507
2050-02-28 06:00:00,0.0,719100.8725155758,0.0,2000090350.9066,1542657.4573521814,258148.7736378507
2050-02-28 08:00:00,0.0,719100.8725155758,0.0,2000089611.86275,1542657.4573521814,258148.7736378507
2050-02-28 10:00:00,0.0,719100.8725155758,0.0,2000087749.937,1542657.4573521814,258148.7736378507
2050-02-28 12:00:00,0.0,719100.8725155758,0.0,2000084683.683191,1693467.0327624823,285058.0367346994
2050-02-28 14:00:00,0.0,719100.8725155758,0.0,2000095020.3439488,2232610.228074953,368036.77345352806
2050-02-28 16:00:00,0.0,719100.8725155758,0.0,2000082553.422258,2304223.993619652,395696.08726217196
2050-02-28 18:00:00,0.0,719100.8725155758,0.0,2000081112.68269,1963418.966861396,385215.4926108898
2050-02-28 20:00:00,0.0,719100.8725155758,0.0,2000069901.746324,1710230.3048772754,341447.8214212068
2050-02-28 22:00:00,0.0,719100.8725155758,0.0,2000046884.1142871,1558414.8841224413,268496.62827496044
2050-03-01 00:00:00,0.0,719100.8725155758,0.0,2000021484.0501,1542657.4573521814,258148.7736378507
2050-03-01 02:00:00,0.0,719100.8725155758,0.0,2000019719.6701,1542657.4573521814,258148.7736378507
2050-03-01 04:00:00,0.0,719100.8725155758,0.0,2000014661.0471,1542657.4573521814,258148.7736378507
2050-03-01 06:00:00,0.0,719100.8725155758,0.0,2000011296.26365,1542657.4573521814,258148.7736378507
2050-03-01 08:00:00,0.0,719100.8725155758,0.0,2000008893.12195,1542657.4573521814,258148.7736378507
2050-03-01 10:00:00,0.0,719100.8725155758,0.0,2000006422.378,1542657.4573521814,258148.7736378507
2050-03-01 12:00:00,0.0,719100.8725155758,0.0,2000010807.7477257,1788355.1770084556,271612.63167992013
2050-03-01 14:00:00,0.0,719100.8725155758,0.0,2000031218.6350863,2125791.901737521,342187.8319130685
2050-03-01 16:00:00,0.0,719100.8725155758,0.0,2000037869.1654978,2242625.0637862114,373661.4402038572
2050-03-01 18:00:00,0.0,719100.8725155758,0.0,2000061083.6764781,2418023.832003974,345189.4350337319
2050-03-01 20:00:00,0.0,719100.8725155758,0.0,2000089631.9206533,1964134.1408292097,309510.11679678515
2050-03-01 22:00:00,0.0,719100.8725155758,0.0,2000090805.649996,1553242.8432399614,274677.2515910949
2050-03-02 00:00:00,0.0,719100.8725155758,0.0,2000084692.793,1542657.4573521814,258148.7736378507
2050-03-02 02:00:00,0.0,719100.8725155758,0.0,2000082187.0588,1542657.4573521814,258148.7736378507
2050-03-02 04:00:00,0.0,719100.8725155758,0.0,2000082397.00655,1542657.4573521814,258148.7736378507
2050-03-02 06:00:00,0.0,719100.8725155758,0.0,2000082751.0224,1542657.4573521814,258148.7736378507
2050-03-02 08:00:00,0.0,719100.8725155758,0.0,2000085296.2783,1542657.4573521814,258148.7736378507
2050-03-02 10:00:00,0.0,719100.8725155758,0.0,2000083523.8888,1542657.4573521814,258148.7736378507
2050-03-02 12:00:00,0.0,719100.8725155758,0.0,2000068171.4470308,1786436.925073812,279691.9447978578
2050-03-02 14:00:00,0.0,719100.8725155758,0.0,2000082607.8166611,2875530.9230639115,386563.83291921497
2050-03-02 16:00:00,0.0,719100.8725155758,0.0,2000075829.2121894,2274578.2973820358,410858.5614003672
2050-03-02 18:00:00,0.0,719100.8725155758,0.0,2000059961.3823707,2010858.7522047127,396458.74707797344
2050-03-02 20:00:00,0.0,719100.8725155758,0.0,2000042078.2917867,1776490.7466721083,323157.43125732196
2050-03-02 22:00:00,0.0,719100.8725155758,0.0,2000052937.653875,1555842.8724750234,270117.9835509951
2050-03-03 00:00:00,0.0,719100.8725155758,0.0,2000044429.8367,1542657.4573521814,258148.7736378507
2050-03-03 02:00:00,0.0,719100.8725155758,0.0,2000068669.16725,1542657.4573521814,258148.7736378507
2050-03-03 04:00:00,0.0,719100.8725155758,0.0,2000085184.3964,1542657.4573521814,258148.7736378507
2050-03-03 06:00:00,0.0,719100.8725155758,0.0,2000078737.77745,1542657.4573521814,258148.7736378507
2050-03-03 08:00:00,0.0,719100.8725155758,0.0,2000050602.38555,1542657.4573521814,258148.7736378507
2050-03-03 10:00:00,0.0,719100.8725155758,0.0,2000032209.3377,1542657.4573521814,258148.7736378507
2050-03-03 12:00:00,0.0,719100.8725155758,0.0,2000034535.2592204,1789556.6110908356,289163.9195701212
2050-03-03 14:00:00,0.0,719100.8725155758,0.0,2000050395.922341,2424362.7908297144,399842.0637203593
2050-03-03 16:00:00,0.0,719100.8725155758,0.0,2000048790.40304,2504961.0995074906,428722.21390272235
2050-03-03 18:00:00,0.0,719100.8725155758,0.0,2000051478.8768387,2489579.7319103144,422362.54041293927
2050-03-03 20:00:00,0.0,719100.8725155758,0.0,2000048848.4953372,2286636.890850652,375701.42527232325
2050-03-03 22:00:00,0.0,719100.8725155758,0.0,2000060066.44806,1614128.4377201523,271043.651175768
2050-03-04 00:00:00,0.0,719100.8725155758,0.0,2000088413.3057,1542657.4573521814,258148.7736378507
2050-03-04 02:00:00,0.0,719100.8725155758,0.0,2000089745.24315,1542657.4573521814,258148.7736378507
2050-03-04 04:00:00,0.0,719100.8725155758,0.0,2000088029.03805,1542657.4573521814,258148.7736378507
