,A to B,A to C,A to D,A to E,A to F,B to C,B to D,B to E,B to F,C to D,C to E,C to F,D to E,D to F,E to F
2040-03-06 02:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,-274.6164730355131,-6823.016176297794,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 04:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,-1595.2660841661018,-5502.366565167249,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 06:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,-274.6164730355131,-6823.016176297816,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 08:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7097.632649333307,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 10:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7097.632649333351,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 12:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7097.632649333307,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 14:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7097.632649333329,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 16:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7097.632649333329,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 18:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,-274.6164730355131,-6823.016176297838,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 20:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,-274.61647303551354,-6823.016176297815,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-06 22:00:00,-1812.1666653333305,1812.1666653333305,0.0,0.0,0.0,8333.333334,-274.61647303551354,-6823.016176297815,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 00:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-274.81555970218005,-6856.396081297797,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 02:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7131.211640999998,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 04:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-1922.7134845819273,-5208.498156418093,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 06:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-274.81555970218005,-6856.3960812978185,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 08:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-224.81555970218005,-6906.396081297797,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 10:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-224.8155597021796,-6906.39608129784,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 12:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-224.81555970218005,-6906.3960812978185,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 14:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-56.06540764867441,-7075.146233351324,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 16:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7131.211640999976,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 18:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-274.81555970218005,-6856.39608129784,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 20:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-274.81555970218005,-6856.3960812978185,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-07 22:00:00,-1841.5833319999983,1841.5833319999983,0.0,0.0,0.0,8333.333334,-274.8155597021796,-6856.3960812978185,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 00:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,-274.6678430355132,-6813.816631297821,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 02:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333334,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 04:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,-274.66784303551276,-6813.816631297821,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 06:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333334,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 08:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333334,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 10:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333334,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 12:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333334,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 14:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333334,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 16:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333334,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 18:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333312,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 20:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,0.0,-7088.484474333334,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-08 22:00:00,-1801.2499986666662,1801.2499986666662,0.0,0.0,0.0,8333.333334,-274.66784303551276,-6813.816631297843,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 00:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,-276.5564272021793,-6825.105213797794,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 02:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,-276.5564272021793,-6825.105213797816,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 04:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,-276.55642720217975,-6825.105213797837,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 06:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661640999995,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 08:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661640999973,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 10:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661641000017,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 12:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661640999995,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 14:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661640999995,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 16:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661640999973,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 18:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661640999995,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 20:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661640999995,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-09 22:00:00,-1812.9166653333305,1812.9166653333305,0.0,0.0,0.0,8333.333334,0.0,-7101.661641000017,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 00:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,-294.81106710558447,-6828.373865561057,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 02:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,-390.9762238688463,-6732.208708797839,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 04:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,-274.30962386884676,-6848.875308797817,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 06:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7123.1849326666415,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 08:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7123.184932666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 10:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7123.184932666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 12:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7123.184932666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 14:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7123.184932666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 16:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7123.184932666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 18:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7123.184932666663,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 20:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,-440.97630386884657,-6682.208628797838,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-10 22:00:00,-1838.0833319999983,1838.0833319999983,0.0,0.0,0.0,8333.333334,-3427.243885830561,-3695.9410468360807,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 00:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,-441.81237720217996,-6590.939680464485,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 02:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,-441.81237720217996,-6590.939680464485,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 04:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,-441.81237720217996,-6590.939680464507,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 06:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7032.752057666665,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 08:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7032.752057666643,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 10:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7032.752057666665,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 12:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7032.752057666665,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 14:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7032.752057666687,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 16:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,0.0,-7032.752057666643,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 18:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,-320.5184552977785,-6712.233602368908,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 20:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,-275.1456972021797,-6757.606360464485,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-11 22:00:00,-1743.0833319999983,1743.0833319999983,0.0,0.0,0.0,8333.333334,-275.14569720218014,-6757.606360464462,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 00:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,-276.15323136884626,-6811.702251297842,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 02:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,-276.1532313688467,-6811.702251297797,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 04:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,-276.1532313688467,-6811.702251297841,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 06:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,-276.1532313688467,-6811.702251297819,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 08:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7087.855482666666,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 10:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7087.855482666666,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 12:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7087.855482666666,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 14:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7087.855482666666,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 16:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7087.855482666644,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 18:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7087.855482666666,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 20:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7087.855482666666,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-12 22:00:00,-1801.5833319999983,1801.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7087.855482666688,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 00:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,-275.4959255355134,-6864.281015464465,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 02:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,-275.4959255355129,-6864.281015464487,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 04:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,-275.4959255355134,-6864.281015464487,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 06:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,-275.4959255355134,-6864.2810154645085,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 08:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7139.776941,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 10:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7139.776940999978,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 12:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7139.776941,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 14:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7139.776941,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 16:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7139.776941,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 18:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7139.776941,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 20:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7139.776941,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-13 22:00:00,-1853.7499986666662,1853.7499986666662,0.0,0.0,0.0,8333.333334,0.0,-7139.776941,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 00:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333354,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 02:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 04:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,-90.89160927947114,-7037.158165053861,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 06:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 08:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 10:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 12:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 14:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 16:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333311,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 18:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,0.0,-7128.049774333333,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 20:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,-1051.8499861043783,-6076.199788228976,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-14 22:00:00,-1838.9999986666662,1838.9999986666662,0.0,0.0,0.0,8333.333334,-274.5495780355127,-6853.50019629782,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 00:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,-275.38565136884654,-6857.952022964486,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 02:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,-275.3856513688461,-6857.952022964486,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 04:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,-275.3856513688461,-6857.952022964486,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 06:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,-275.3856513688461,-6857.952022964486,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 08:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7133.337674333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 10:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7133.337674333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 12:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7133.337674333332,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 14:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7133.33767433331,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 16:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,-275.38565136884654,-6857.952022964486,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 18:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,-685.0235270867217,-6448.31414724661,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 20:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,0.0,-7133.337674333354,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-15 22:00:00,-1846.5833319999983,1846.5833319999983,0.0,0.0,0.0,8333.333334,-442.0523313688459,-6691.285342964486,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 00:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,-440.7856647021795,-6679.551776297794,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 02:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,-274.11898470217966,-6846.218456297838,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 04:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,-440.78566470217993,-6679.551776297816,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 06:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,-290.7855847021797,-6829.551856297816,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 08:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,-274.1189847021801,-6846.218456297795,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 10:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,0.0,-7120.337441000018,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 12:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,0.0,-7120.337440999974,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 14:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,0.0,-7120.337441000018,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 16:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,0.0,-7120.337440999996,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 18:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,0.0,-7120.337440999974,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 20:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,0.0,-7120.337440999996,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-16 22:00:00,-1830.6666653333305,1830.6666653333305,0.0,0.0,0.0,8333.333334,-274.11898470217966,-6846.218456297816,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 00:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,-504.28593592647826,-6568.039638406872,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 02:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,-274.3160163688467,-6798.009557964482,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 04:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,-274.3160163688467,-6798.009557964482,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 06:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7072.325574333307,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 08:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7072.32557433335,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 10:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7072.325574333328,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 12:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7072.325574333307,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 14:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7072.32557433335,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 16:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7072.325574333307,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 18:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,0.0,-7072.325574333328,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 20:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,-274.3160163688467,-6798.009557964504,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-17 22:00:00,-1786.1666653333305,1786.1666653333305,0.0,0.0,0.0,8333.333334,-274.31601636884625,-6798.009557964482,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
2040-03-18 00:00:00,-1827.7499986666662,1827.7499986666662,0.0,0.0,0.0,8333.333334,-273.70551386884654,-6841.275993797821,0.0,0.0,-8333.333334,0.0,0.0,0.0,0.0
